scenario_id,data_split,center_az_deg,center_el_deg,direction_az_component,direction_el_component,separation_deg,target1_az_deg,target1_el_deg,target2_az_deg,target2_el_deg,source_profile_id,L,secondary_power_db,correlation_magnitude,correlation_phase_rad,noise_covariance_id,registered_domain_pass,holdout_seed,sampling_rule
D0623,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.1,8.36464466094067,10.2353553390593,8.43535533905933,10.1646446609407,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0624,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.1,8.36464466094067,10.2353553390593,8.43535533905933,10.1646446609407,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0625,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,10.2707106781187,8.47071067811865,10.1292893218813,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0626,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,10.2707106781187,8.47071067811865,10.1292893218813,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0627,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,10.2707106781187,8.47071067811865,10.1292893218813,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0628,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,10.2707106781187,8.47071067811865,10.1292893218813,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0629,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,10.2707106781187,8.47071067811865,10.1292893218813,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0630,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,10.2707106781187,8.47071067811865,10.1292893218813,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0631,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,10.2707106781187,8.47071067811865,10.1292893218813,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0632,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,10.2707106781187,8.47071067811865,10.1292893218813,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0633,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,10.3414213562373,8.54142135623731,10.0585786437627,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0634,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,10.3414213562373,8.54142135623731,10.0585786437627,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0635,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,10.3414213562373,8.54142135623731,10.0585786437627,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0636,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,10.3414213562373,8.54142135623731,10.0585786437627,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0637,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,10.3414213562373,8.54142135623731,10.0585786437627,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0638,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,10.3414213562373,8.54142135623731,10.0585786437627,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0639,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,10.3414213562373,8.54142135623731,10.0585786437627,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0640,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,10.3414213562373,8.54142135623731,10.0585786437627,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
