domain,method_id,nominal_snr_db,profile_id,L,total,applicable,valid,structural_na,algorithmic_invalid,valid_rate,localization_success_rate,resolution_success_rate,median_d_max_bw,P90_d_max_bw,median_joint_RMSE_deg,P90_joint_RMSE_deg,median_axis_error_deg,P90_axis_error_deg,median_rho_error_deg,P90_rho_error_deg,runtime_total_sec,runtime_median_sec,runtime_P90_sec,score_call_count,SVD_call_count,eig_call_count,failure_reasons
ELEMENT,ELEMENT_MUSIC_K2,22,P4,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,22,P4,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.040108010714,5.45986714553571,5.69774579553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,22,P4,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.947990610714,5.38732219553571,5.74272179553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,P1,1,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0387988,0.0005314,0.0057042,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,P1,4,20,20,1,0,19,0.05,0.05,0,0.0777691129801669,0.0777691129801669,0.165468847481797,0.165468847481797,2.18815284823973,2.18815284823973,0.265747131444299,0.265747131444299,2.3564164,0.00060305,0.0017313,5092,5112,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":19}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,P1,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0157834,0.0007473,0.000991,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,P2,4,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,P2,8,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,P3,1,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0087493,0.00043505,0.0004679,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,P3,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0125379,0.00059465,0.0008018,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,P3,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0157976,0.000744,0.0009375,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,P4,1,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008793,0.00044075,0.0004965,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,P4,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0127571,0.00058965,0.00082525,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,P4,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0153542,0.00073785,0.00081315,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,P1,1,20,20,2,0,18,0.1,0.1,0.1,0.0399330001985844,0.0405722801066955,0.0924048158949313,0.101640384532221,1.1292389163455,1.96440737768508,0.160405198130139,0.179499287460289,3.7478994,0.0004588,0.8759951,9610,9630,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":18}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,P1,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0117775,0.0005755,0.00063625,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,P1,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0154042,0.000752,0.00087115,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,P2,4,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,P2,8,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,P3,1,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0098982,0.0004769,0.00058565,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,P3,4,20,20,1,0,19,0.05,0.05,0.05,0.0167688424904861,0.0167688424904861,0.0521242312367394,0.0521242312367394,2.8725465689984,2.8725465689984,0.0959066008672037,0.0959066008672037,2.1262765,0.0006087,0.00082845,4873,4893,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":19}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,P3,8,20,20,2,0,18,0.1,0.1,0,0.0251775012555889,0.0318627976085388,0.0683877947948098,0.0801400917507549,1.93417987403555,2.65567786898844,0.111024001043889,0.111491046184475,4.8438701,0.00077465,1.2063156,9836,9856,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":18}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,P4,1,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009282,0.00044815,0.00051945,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,P4,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0125736,0.0005946,0.0007836,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,P4,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0157346,0.00073775,0.00094745,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,P1,1,20,20,2,0,18,0.1,0.1,0.05,0.0542870386889985,0.0683727581919828,0.127485095945334,0.147233197052131,1.46676025274966,2.11458881895078,0.238565781996172,0.262403270584652,4.071882,0.00045715,1.00199975,10132,10152,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":18}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,P1,4,20,20,4,0,16,0.2,0.2,0,0.047717624602344,0.0494096526946372,0.112536340558112,0.128650330429332,0.839738337111215,2.63183267683923,0.109804803254576,0.237664816351428,7.4121111,0.000654,1.8466352,17481,17501,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":16}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,P1,8,20,20,7,0,13,0.35,0.35,0.05,0.0503005604624666,0.0770271235769234,0.106785661714911,0.1584191303071,2.01664920566703,6.33867577438602,0.121041422043805,0.27420438160985,15.9587909,0.0010091,2.30635455,30975,30995,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":13}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,P2,4,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,P2,8,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,P3,1,20,20,1,0,19,0.05,0.05,0.05,0.00836612304260738,0.00836612304260738,0.0262298145369873,0.0262298145369873,8.1096080844361,8.1096080844361,0.0492022379855057,0.0492022379855057,1.6937139,0.0004543,0.00058225,4574,4594,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":19}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,P3,4,20,20,2,0,18,0.1,0.1,0,0.0319213522526092,0.03276229598419,0.0923093270372649,0.101787128539303,1.26809443417334,1.89574623210301,0.0516004701802411,0.0723915015648364,3.779947,0.0006368,0.8403428,8772,8792,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":18}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,P3,8,20,20,3,0,17,0.15,0.15,0,0.0281665632081565,0.0327962574518267,0.074841450779272,0.0857532118861772,0.892887467661992,1.25215730628933,0.0651710087191627,0.0824048658554702,7.1430138,0.00083735,2.33320855,14253,14273,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":17}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,P4,1,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0095749,0.00045345,0.0005871,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,P4,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0136415,0.0006654,0.0008077,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,P4,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016184,0.00075245,0.00100115,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,P1,1,20,20,3,0,17,0.15,0.15,0,0.0515482993965596,0.059992801608071,0.13036341398571,0.133440631147882,0.119122032647974,1.32485016002637,0.260413628458292,0.263867770682857,5.7064624,0.000466,1.789571,14540,14560,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":17}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,P1,4,20,20,8,0,12,0.4,0.4,0.05,0.0546297120412158,0.0663024512872746,0.128266478505798,0.145900797713995,1.23350312729093,2.45451096660555,0.144933399675754,0.28163386583439,15.8239414,0.0008955,2.2842306,36044,36064,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":12}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,P1,8,20,20,10,0,10,0.5,0.5,0.2,0.0461790638510674,0.056544321018895,0.101775527752368,0.133424796729885,0.729709084629977,2.1902422826823,0.166335559098547,0.248616488947267,22.3628757,0.8870269,2.4212956,45306,45326,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":10}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,P2,4,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,P2,8,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,P3,1,20,20,5,0,15,0.25,0.25,0.05,0.0264816102252241,0.0339744802892393,0.0730607874421115,0.0871670681671747,0.577524319758408,1.49274250857316,0.0962528226427231,0.146094813582763,7.8177931,0.00046245,1.6723146,22169,22189,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":15}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,P3,4,20,20,5,0,15,0.25,0.25,0,0.024206884523943,0.049617698498759,0.0646644517839919,0.125178830799118,0.892744743509262,1.60483630478326,0.115794471943231,0.158184187130853,9.7255955,0.00061265,2.11980385,22609,22629,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":15}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,P3,8,20,20,8,0,12,0.4,0.4,0.05,0.025612038654579,0.0420720554587826,0.0670960235183495,0.106137666151655,0.341919584706131,1.44272187005403,0.113090926719961,0.165983511722411,18.2491795,0.0008808,2.6287387,36731,36751,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":12}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,P4,1,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0093652,0.00045,0.00056485,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,P4,4,20,20,1,0,19,0.05,0.05,0,0.0544618688933122,0.0544618688933122,0.117535557930272,0.117535557930272,3.30655066869938,3.30655066869938,0.091312259893302,0.091312259893302,2.9197083,0.00060415,0.00076755,5236,5256,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":19}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,P4,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0157367,0.0007584,0.00090685,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,P1,1,20,20,6,0,14,0.3,0.3,0.1,0.0481999521413727,0.055019351732076,0.125351927233779,0.140504396587741,0.23412141805403,0.762456724114545,0.245753206871653,0.28030474856376,11.3417979,0.00050085,2.0177401,29464,29484,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":14}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,P1,4,20,20,13,0,7,0.65,0.65,0.3,0.0452435212792524,0.0785079877377,0.111584293377847,0.159926004854968,0.852650728579409,2.59074684107346,0.166137245453162,0.286600772039988,22.4441912,1.4192377,2.183404,57218,57238,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":7}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,P1,8,20,20,15,0,5,0.75,0.75,0.6,0.0360209958767103,0.0569882634001822,0.0807176474331957,0.126766450221674,0.415715752364769,1.66478709833638,0.0807005242223308,0.235994030559109,29.356625,1.71920185,2.4359714,63370,63390,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":5}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,P2,4,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,P2,8,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,P3,1,20,20,10,0,10,0.5,0.5,0,0.0241253759339171,0.0360647673239316,0.0739067035184714,0.0952292536984173,0.854148732436858,3.36146768866619,0.134367835217246,0.145228855245819,17.2881408,0.5953835,1.9712897,46842,46862,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":10}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,P3,4,20,20,5,0,15,0.25,0.25,0.05,0.0214300286122843,0.0311741009627827,0.0694838713384703,0.0795279498735615,0.52169173450688,1.2475205005153,0.0782141889863927,0.138272199886587,8.9415283,0.00068995,1.9190667,21960,21980,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":15}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,P3,8,20,20,8,0,12,0.4,0.4,0.15,0.0277879912779754,0.0512826499710187,0.0748575079732929,0.142898509803328,0.260816836732311,0.442500672429501,0.108996833617793,0.149490957275296,16.0527612,0.00093095,2.3805962,34649,34669,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":12}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,P4,1,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0091609,0.0004407,0.00052275,0,20,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,P4,4,20,20,2,0,18,0.1,0.1,0,0.0308597802082891,0.0438224394545697,0.06504075931998,0.0932847481949226,2.58223140473096,3.00815773945479,0.0994892789571166,0.149291204405645,3.1068011,0.00060435,0.7587392,8375,8395,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":18}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,P4,8,20,20,1,0,19,0.05,0.05,0.05,0.0113277733356935,0.0113277733356935,0.0305536037119081,0.0305536037119081,2.17231308616751,2.17231308616751,0.00163905152186108,0.00163905152186108,2.1429531,0.00083125,0.00099965,4449,4469,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":19}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,P1,1,20,20,9,0,11,0.45,0.45,0.15,0.0475014898573864,0.0647472244269345,0.11549313045087,0.151897415416653,0.342334749740896,2.0259720524474,0.158321399798279,0.28349860801743,16.1390172,0.0006157,2.00810075,40446,40466,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":11}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,P1,4,20,20,17,0,3,0.85,0.85,0.5,0.0379870259108552,0.0685045216670138,0.093277487207893,0.151485924323224,0.467171021615535,1.30867219116764,0.121213156958836,0.288176125447246,31.8013109,1.5103502,2.5180685,74635,74655,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":3}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,P1,8,20,20,20,0,0,1,1,0.95,0.0208569689740252,0.0407046451120553,0.048123800799141,0.0940492810580276,0.304447838060517,0.924070866679832,0.0529642586569375,0.110099935820856,34.7020895,1.71259145,1.85905315,80200,80220,40,"{""reason"":[],""count"":[]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,P2,4,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,P2,8,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":20}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,P3,1,20,20,12,0,8,0.6,0.6,0.1,0.0250273267648844,0.0378576380372168,0.0730295295165574,0.09880502627445,0.420300150428247,3.00946103464947,0.137182927128697,0.151881805401468,19.0731141,1.135122,2.0564475,52899,52919,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":8}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,P3,4,20,20,10,0,10,0.5,0.5,0.15,0.0208601704494819,0.0397343785078583,0.0579397371472633,0.107411757038143,0.794809506133654,2.77090106389845,0.0886730015983672,0.15424321311836,19.3414204,0.67976825,2.3125255,44108,44128,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":10}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,P3,8,20,20,8,0,12,0.4,0.4,0.15,0.0200059009948413,0.0257741299528987,0.0577256779311527,0.0743417420038105,0.161533368808762,0.252465250748179,0.037685685288656,0.142570289982571,15.813026,0.0009536,2.2458575,35197,35217,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":12}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,P4,1,20,20,1,0,19,0.05,0.05,0,0.0159957828868639,0.0159957828868639,0.0382656852110422,0.0382656852110422,1.39906492434883,1.39906492434883,0.0744000914374519,0.0744000914374519,1.8564636,0.00049475,0.00061255,4635,4655,40,"{""reason"":""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""count"":19}"
