scenario_index,scenario_id,base_realization_index,profile_id,L,replicate_id,nominal_snr_db,center_az_deg,center_el_deg,rho_true_deg,direction_deg,secondary_power_db,correlation_magnitude,source_seed,beam_noise_seed,element_noise_seed
1566,RTC_S07_B126,126,P3,4,6,22,7.9,10.1,0.15,90,0,0.9,580100126,580200126,580300126
1567,RTC_S07_B127,127,P3,4,7,22,7.9,10.1,0.15,90,0,0.9,580100127,580200127,580300127
1568,RTC_S07_B128,128,P3,4,8,22,7.9,10.1,0.15,90,0,0.9,580100128,580200128,580300128
1569,RTC_S07_B129,129,P3,4,9,22,7.9,10.1,0.15,90,0,0.9,580100129,580200129,580300129
1570,RTC_S07_B130,130,P3,4,10,22,7.9,10.1,0.15,90,0,0.9,580100130,580200130,580300130
1571,RTC_S07_B131,131,P3,4,11,22,7.9,10.1,0.15,90,0,0.9,580100131,580200131,580300131
1572,RTC_S07_B132,132,P3,4,12,22,7.9,10.1,0.15,90,0,0.9,580100132,580200132,580300132
1573,RTC_S07_B133,133,P3,4,13,22,7.9,10.1,0.15,90,0,0.9,580100133,580200133,580300133
1574,RTC_S07_B134,134,P3,4,14,22,7.9,10.1,0.15,90,0,0.9,580100134,580200134,580300134
1575,RTC_S07_B135,135,P3,4,15,22,7.9,10.1,0.15,90,0,0.9,580100135,580200135,580300135
1576,RTC_S07_B136,136,P3,4,16,22,7.9,10.1,0.15,90,0,0.9,580100136,580200136,580300136
1577,RTC_S07_B137,137,P3,4,17,22,7.9,10.1,0.15,90,0,0.9,580100137,580200137,580300137
1578,RTC_S07_B138,138,P3,4,18,22,7.9,10.1,0.15,90,0,0.9,580100138,580200138,580300138
1579,RTC_S07_B139,139,P3,4,19,22,7.9,10.1,0.15,90,0,0.9,580100139,580200139,580300139
1580,RTC_S07_B140,140,P3,4,20,22,7.9,10.1,0.15,90,0,0.9,580100140,580200140,580300140
1581,RTC_S07_B141,141,P4,4,1,22,8.1,9.95,0.1,135,-6,0.9,580100141,580200141,580300141
1582,RTC_S07_B142,142,P4,4,2,22,8.1,9.95,0.1,135,-6,0.9,580100142,580200142,580300142
1583,RTC_S07_B143,143,P4,4,3,22,8.1,9.95,0.1,135,-6,0.9,580100143,580200143,580300143
1584,RTC_S07_B144,144,P4,4,4,22,8.1,9.95,0.1,135,-6,0.9,580100144,580200144,580300144
1585,RTC_S07_B145,145,P4,4,5,22,8.1,9.95,0.1,135,-6,0.9,580100145,580200145,580300145
1586,RTC_S07_B146,146,P4,4,6,22,8.1,9.95,0.1,135,-6,0.9,580100146,580200146,580300146
1587,RTC_S07_B147,147,P4,4,7,22,8.1,9.95,0.1,135,-6,0.9,580100147,580200147,580300147
1588,RTC_S07_B148,148,P4,4,8,22,8.1,9.95,0.1,135,-6,0.9,580100148,580200148,580300148
1589,RTC_S07_B149,149,P4,4,9,22,8.1,9.95,0.1,135,-6,0.9,580100149,580200149,580300149
1590,RTC_S07_B150,150,P4,4,10,22,8.1,9.95,0.1,135,-6,0.9,580100150,580200150,580300150
1591,RTC_S07_B151,151,P4,4,11,22,8.1,9.95,0.1,135,-6,0.9,580100151,580200151,580300151
1592,RTC_S07_B152,152,P4,4,12,22,8.1,9.95,0.1,135,-6,0.9,580100152,580200152,580300152
1593,RTC_S07_B153,153,P4,4,13,22,8.1,9.95,0.1,135,-6,0.9,580100153,580200153,580300153
1594,RTC_S07_B154,154,P4,4,14,22,8.1,9.95,0.1,135,-6,0.9,580100154,580200154,580300154
1595,RTC_S07_B155,155,P4,4,15,22,8.1,9.95,0.1,135,-6,0.9,580100155,580200155,580300155
1596,RTC_S07_B156,156,P4,4,16,22,8.1,9.95,0.1,135,-6,0.9,580100156,580200156,580300156
1597,RTC_S07_B157,157,P4,4,17,22,8.1,9.95,0.1,135,-6,0.9,580100157,580200157,580300157
1598,RTC_S07_B158,158,P4,4,18,22,8.1,9.95,0.1,135,-6,0.9,580100158,580200158,580300158
1599,RTC_S07_B159,159,P4,4,19,22,8.1,9.95,0.1,135,-6,0.9,580100159,580200159,580300159
1600,RTC_S07_B160,160,P4,4,20,22,8.1,9.95,0.1,135,-6,0.9,580100160,580200160,580300160
1601,RTC_S07_B161,161,P1,8,1,22,8,10,0.3,45,0,0,580100161,580200161,580300161
1602,RTC_S07_B162,162,P1,8,2,22,8,10,0.3,45,0,0,580100162,580200162,580300162
1603,RTC_S07_B163,163,P1,8,3,22,8,10,0.3,45,0,0,580100163,580200163,580300163
1604,RTC_S07_B164,164,P1,8,4,22,8,10,0.3,45,0,0,580100164,580200164,580300164
1605,RTC_S07_B165,165,P1,8,5,22,8,10,0.3,45,0,0,580100165,580200165,580300165
1606,RTC_S07_B166,166,P1,8,6,22,8,10,0.3,45,0,0,580100166,580200166,580300166
1607,RTC_S07_B167,167,P1,8,7,22,8,10,0.3,45,0,0,580100167,580200167,580300167
1608,RTC_S07_B168,168,P1,8,8,22,8,10,0.3,45,0,0,580100168,580200168,580300168
1609,RTC_S07_B169,169,P1,8,9,22,8,10,0.3,45,0,0,580100169,580200169,580300169
1610,RTC_S07_B170,170,P1,8,10,22,8,10,0.3,45,0,0,580100170,580200170,580300170
1611,RTC_S07_B171,171,P1,8,11,22,8,10,0.3,45,0,0,580100171,580200171,580300171
1612,RTC_S07_B172,172,P1,8,12,22,8,10,0.3,45,0,0,580100172,580200172,580300172
1613,RTC_S07_B173,173,P1,8,13,22,8,10,0.3,45,0,0,580100173,580200173,580300173
1614,RTC_S07_B174,174,P1,8,14,22,8,10,0.3,45,0,0,580100174,580200174,580300174
1615,RTC_S07_B175,175,P1,8,15,22,8,10,0.3,45,0,0,580100175,580200175,580300175
1616,RTC_S07_B176,176,P1,8,16,22,8,10,0.3,45,0,0,580100176,580200176,580300176
1617,RTC_S07_B177,177,P1,8,17,22,8,10,0.3,45,0,0,580100177,580200177,580300177
1618,RTC_S07_B178,178,P1,8,18,22,8,10,0.3,45,0,0,580100178,580200178,580300178
1619,RTC_S07_B179,179,P1,8,19,22,8,10,0.3,45,0,0,580100179,580200179,580300179
1620,RTC_S07_B180,180,P1,8,20,22,8,10,0.3,45,0,0,580100180,580200180,580300180
1621,RTC_S07_B181,181,P2,8,1,22,8.2,10,0.2,0,-6,0,580100181,580200181,580300181
1622,RTC_S07_B182,182,P2,8,2,22,8.2,10,0.2,0,-6,0,580100182,580200182,580300182
1623,RTC_S07_B183,183,P2,8,3,22,8.2,10,0.2,0,-6,0,580100183,580200183,580300183
1624,RTC_S07_B184,184,P2,8,4,22,8.2,10,0.2,0,-6,0,580100184,580200184,580300184
1625,RTC_S07_B185,185,P2,8,5,22,8.2,10,0.2,0,-6,0,580100185,580200185,580300185
1626,RTC_S07_B186,186,P2,8,6,22,8.2,10,0.2,0,-6,0,580100186,580200186,580300186
1627,RTC_S07_B187,187,P2,8,7,22,8.2,10,0.2,0,-6,0,580100187,580200187,580300187
1628,RTC_S07_B188,188,P2,8,8,22,8.2,10,0.2,0,-6,0,580100188,580200188,580300188
1629,RTC_S07_B189,189,P2,8,9,22,8.2,10,0.2,0,-6,0,580100189,580200189,580300189
1630,RTC_S07_B190,190,P2,8,10,22,8.2,10,0.2,0,-6,0,580100190,580200190,580300190
1631,RTC_S07_B191,191,P2,8,11,22,8.2,10,0.2,0,-6,0,580100191,580200191,580300191
1632,RTC_S07_B192,192,P2,8,12,22,8.2,10,0.2,0,-6,0,580100192,580200192,580300192
1633,RTC_S07_B193,193,P2,8,13,22,8.2,10,0.2,0,-6,0,580100193,580200193,580300193
1634,RTC_S07_B194,194,P2,8,14,22,8.2,10,0.2,0,-6,0,580100194,580200194,580300194
1635,RTC_S07_B195,195,P2,8,15,22,8.2,10,0.2,0,-6,0,580100195,580200195,580300195
1636,RTC_S07_B196,196,P2,8,16,22,8.2,10,0.2,0,-6,0,580100196,580200196,580300196
1637,RTC_S07_B197,197,P2,8,17,22,8.2,10,0.2,0,-6,0,580100197,580200197,580300197
1638,RTC_S07_B198,198,P2,8,18,22,8.2,10,0.2,0,-6,0,580100198,580200198,580300198
1639,RTC_S07_B199,199,P2,8,19,22,8.2,10,0.2,0,-6,0,580100199,580200199,580300199
1640,RTC_S07_B200,200,P2,8,20,22,8.2,10,0.2,0,-6,0,580100200,580200200,580300200
1641,RTC_S07_B201,201,P3,8,1,22,7.9,10.1,0.15,90,0,0.9,580100201,580200201,580300201
1642,RTC_S07_B202,202,P3,8,2,22,7.9,10.1,0.15,90,0,0.9,580100202,580200202,580300202
1643,RTC_S07_B203,203,P3,8,3,22,7.9,10.1,0.15,90,0,0.9,580100203,580200203,580300203
1644,RTC_S07_B204,204,P3,8,4,22,7.9,10.1,0.15,90,0,0.9,580100204,580200204,580300204
1645,RTC_S07_B205,205,P3,8,5,22,7.9,10.1,0.15,90,0,0.9,580100205,580200205,580300205
1646,RTC_S07_B206,206,P3,8,6,22,7.9,10.1,0.15,90,0,0.9,580100206,580200206,580300206
1647,RTC_S07_B207,207,P3,8,7,22,7.9,10.1,0.15,90,0,0.9,580100207,580200207,580300207
1648,RTC_S07_B208,208,P3,8,8,22,7.9,10.1,0.15,90,0,0.9,580100208,580200208,580300208
1649,RTC_S07_B209,209,P3,8,9,22,7.9,10.1,0.15,90,0,0.9,580100209,580200209,580300209
1650,RTC_S07_B210,210,P3,8,10,22,7.9,10.1,0.15,90,0,0.9,580100210,580200210,580300210
1651,RTC_S07_B211,211,P3,8,11,22,7.9,10.1,0.15,90,0,0.9,580100211,580200211,580300211
1652,RTC_S07_B212,212,P3,8,12,22,7.9,10.1,0.15,90,0,0.9,580100212,580200212,580300212
1653,RTC_S07_B213,213,P3,8,13,22,7.9,10.1,0.15,90,0,0.9,580100213,580200213,580300213
1654,RTC_S07_B214,214,P3,8,14,22,7.9,10.1,0.15,90,0,0.9,580100214,580200214,580300214
1655,RTC_S07_B215,215,P3,8,15,22,7.9,10.1,0.15,90,0,0.9,580100215,580200215,580300215
1656,RTC_S07_B216,216,P3,8,16,22,7.9,10.1,0.15,90,0,0.9,580100216,580200216,580300216
1657,RTC_S07_B217,217,P3,8,17,22,7.9,10.1,0.15,90,0,0.9,580100217,580200217,580300217
1658,RTC_S07_B218,218,P3,8,18,22,7.9,10.1,0.15,90,0,0.9,580100218,580200218,580300218
1659,RTC_S07_B219,219,P3,8,19,22,7.9,10.1,0.15,90,0,0.9,580100219,580200219,580300219
1660,RTC_S07_B220,220,P3,8,20,22,7.9,10.1,0.15,90,0,0.9,580100220,580200220,580300220
1661,RTC_S07_B221,221,P4,8,1,22,8.1,9.95,0.1,135,-6,0.9,580100221,580200221,580300221
1662,RTC_S07_B222,222,P4,8,2,22,8.1,9.95,0.1,135,-6,0.9,580100222,580200222,580300222
1663,RTC_S07_B223,223,P4,8,3,22,8.1,9.95,0.1,135,-6,0.9,580100223,580200223,580300223
1664,RTC_S07_B224,224,P4,8,4,22,8.1,9.95,0.1,135,-6,0.9,580100224,580200224,580300224
1665,RTC_S07_B225,225,P4,8,5,22,8.1,9.95,0.1,135,-6,0.9,580100225,580200225,580300225
1666,RTC_S07_B226,226,P4,8,6,22,8.1,9.95,0.1,135,-6,0.9,580100226,580200226,580300226
1667,RTC_S07_B227,227,P4,8,7,22,8.1,9.95,0.1,135,-6,0.9,580100227,580200227,580300227
1668,RTC_S07_B228,228,P4,8,8,22,8.1,9.95,0.1,135,-6,0.9,580100228,580200228,580300228
1669,RTC_S07_B229,229,P4,8,9,22,8.1,9.95,0.1,135,-6,0.9,580100229,580200229,580300229
1670,RTC_S07_B230,230,P4,8,10,22,8.1,9.95,0.1,135,-6,0.9,580100230,580200230,580300230
1671,RTC_S07_B231,231,P4,8,11,22,8.1,9.95,0.1,135,-6,0.9,580100231,580200231,580300231
1672,RTC_S07_B232,232,P4,8,12,22,8.1,9.95,0.1,135,-6,0.9,580100232,580200232,580300232
1673,RTC_S07_B233,233,P4,8,13,22,8.1,9.95,0.1,135,-6,0.9,580100233,580200233,580300233
1674,RTC_S07_B234,234,P4,8,14,22,8.1,9.95,0.1,135,-6,0.9,580100234,580200234,580300234
1675,RTC_S07_B235,235,P4,8,15,22,8.1,9.95,0.1,135,-6,0.9,580100235,580200235,580300235
1676,RTC_S07_B236,236,P4,8,16,22,8.1,9.95,0.1,135,-6,0.9,580100236,580200236,580300236
1677,RTC_S07_B237,237,P4,8,17,22,8.1,9.95,0.1,135,-6,0.9,580100237,580200237,580300237
1678,RTC_S07_B238,238,P4,8,18,22,8.1,9.95,0.1,135,-6,0.9,580100238,580200238,580300238
1679,RTC_S07_B239,239,P4,8,19,22,8.1,9.95,0.1,135,-6,0.9,580100239,580200239,580300239
1680,RTC_S07_B240,240,P4,8,20,22,8.1,9.95,0.1,135,-6,0.9,580100240,580200240,580300240
