global_trial_index,trial_id,K,mode,noise_profile_id,L,snr_db,profile_id,element_trial_hash,fit_valid,fit_status,selected_source,selected_start_id,angles_hat_deg,joint_rmse_deg,rss,loglik_concentrated,effective_rank,score_call_count,svd_call_count,runtime_sec,fixed_grid_angles_deg,fixed_grid_joint_rmse_deg,fixed_grid_rss,fixed_grid_loglik,fixed_grid_valid,fixed_grid_condition_number,continuous_rss,continuous_loglik,continuous_valid,continuous_upgrade_flag,fallback_flag,q,single_cpi_flag,same_range_doppler_cell_flag,cross_cpi_data_used_flag,tracking_input_used_flag,K_estimated_inside_module_flag,truth_used_in_fit_flag
45,V22_K1_N2_L1_SP6_C1_ON_GRID,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,1,6,C1_ON_GRID,9b9a8646c76c52d65305b279434cb0ec1b7deb15eee07dcb8d7d36c2fb1be476,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.003043244257066 9.982390876802782],0.017870158236092,20.7351569418788,-37.0276552102867,1,209,443,0.124227,[8 10],0,21.9589188364134,-37.8877960029302,1,NaN,20.7351569418788,-37.0276552102867,1,1,0,NaN,1,1,0,0,0,0
45,V22_K1_N2_L1_SP6_C1_ON_GRID,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,1,6,C1_ON_GRID,9b9a8646c76c52d65305b279434cb0ec1b7deb15eee07dcb8d7d36c2fb1be476,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.003043244257066 9.982390876802782],0.017870158236092,20.7351569418788,-37.0276552102867,1,209,443,0.1624444,[8 10],0,21.9589188364134,-37.8877960029302,1,NaN,20.7351569418788,-37.0276552102867,1,1,0,NaN,1,1,0,0,0,0
46,V22_K1_N2_L1_SP6_C2_OFF_GRID_NE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,1,6,C2_OFF_GRID_NE,3faa0d23fdb8781f052fe8c28e455f8353d66b391a16f434c8d74b9e5256a643,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.095528990844743 10.093971342021867],0.00750564053786855,7.08243851138468,-20.9144693349744,1,211,447,0.1301764,[8 10],0.141421356237309,125.785739864492,-64.0688950047019,1,NaN,7.08243851138468,-20.9144693349744,1,1,0,NaN,1,1,0,0,0,0
46,V22_K1_N2_L1_SP6_C2_OFF_GRID_NE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,1,6,C2_OFF_GRID_NE,3faa0d23fdb8781f052fe8c28e455f8353d66b391a16f434c8d74b9e5256a643,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.095528990844743 10.093971342021867],0.00750564053786855,7.08243851138468,-20.9144693349744,1,211,447,0.1234706,[8 10],0.141421356237309,125.785739864492,-64.0688950047019,1,NaN,7.08243851138468,-20.9144693349744,1,1,0,NaN,1,1,0,0,0,0
47,V22_K1_N2_L1_SP6_C3_OFF_GRID_SW,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,1,6,C3_OFF_GRID_SW,a0e6527efe740fe23a26d3c01879e7f34da14f421619e2022f9d5f836ad7756c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9035163913711459 9.9015887617425129],0.00385864900574521,19.0849438890182,-35.7836914632507,1,211,447,0.136289,[8 10],0.141421356237309,139.933237350366,-65.6676767631918,1,NaN,19.0849438890182,-35.7836914632507,1,1,0,NaN,1,1,0,0,0,0
47,V22_K1_N2_L1_SP6_C3_OFF_GRID_SW,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,1,6,C3_OFF_GRID_SW,a0e6527efe740fe23a26d3c01879e7f34da14f421619e2022f9d5f836ad7756c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9035163913711459 9.9015887617425129],0.00385864900574521,19.0849438890182,-35.7836914632507,1,211,447,0.1308983,[8 10],0.141421356237309,139.933237350366,-65.6676767631918,1,NaN,19.0849438890182,-35.7836914632507,1,1,0,NaN,1,1,0,0,0,0
48,V22_K1_N2_L1_SP6_C4_NEAR_CELL_EDGE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,1,6,C4_NEAR_CELL_EDGE,40ec8c661c7415851ec395b3eab4a0bc3ead912887d2f12a0987938b7556493c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4443130332276777 10.150300461775847],0.00569489844933474,15.3356644984106,-32.5029122027616,1,212,449,0.1470378,[8.4000000000000004 10.199999999999999],0.0707106781186532,43.3069442400174,-48.074890229326,1,NaN,15.3356644984106,-32.5029122027616,1,1,0,NaN,1,1,0,0,0,0
48,V22_K1_N2_L1_SP6_C4_NEAR_CELL_EDGE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,1,6,C4_NEAR_CELL_EDGE,40ec8c661c7415851ec395b3eab4a0bc3ead912887d2f12a0987938b7556493c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4443130332276777 10.150300461775847],0.00569489844933474,15.3356644984106,-32.5029122027616,1,212,449,0.1448829,[8.4000000000000004 10.199999999999999],0.0707106781186532,43.3069442400174,-48.074890229326,1,NaN,15.3356644984106,-32.5029122027616,1,1,0,NaN,1,1,0,0,0,0
49,V22_K1_N2_L4_SM6_C1_ON_GRID,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,4,-6,C1_ON_GRID,45b2bc0a714ab647ec9deba936e0419b2a77f1d80f82b509362be9413d71b340,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0078055945226883 9.9971511422184669],0.00830922959798455,61.8276301867245,-130.484140714553,1,209,443,0.1256981,[8 10],0,61.9878838992299,-130.639456115704,1,NaN,61.8276301867245,-130.484140714553,1,1,0,NaN,1,1,0,0,0,0
49,V22_K1_N2_L4_SM6_C1_ON_GRID,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,4,-6,C1_ON_GRID,45b2bc0a714ab647ec9deba936e0419b2a77f1d80f82b509362be9413d71b340,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0078055945226883 9.9971511422184669],0.00830922959798455,61.8276301867245,-130.484140714553,1,209,443,0.1289954,[8 10],0,61.9878838992299,-130.639456115704,1,NaN,61.8276301867245,-130.484140714553,1,1,0,NaN,1,1,0,0,0,0
50,V22_K1_N2_L4_SM6_C2_OFF_GRID_NE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,4,-6,C2_OFF_GRID_NE,f573133577720dd9cadb21e689eebdc2cc85a7951d4a1df1a475ba1118295c16,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0959094129029037 10.070758406908896],0.0295263216351891,65.7471689349418,-134.172116144067,1,210,445,0.1299046,[8 10],0.141421356237309,94.8378573436921,-156.153239534528,1,NaN,65.7471689349418,-134.172116144067,1,1,0,NaN,1,1,0,0,0,0
50,V22_K1_N2_L4_SM6_C2_OFF_GRID_NE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,4,-6,C2_OFF_GRID_NE,f573133577720dd9cadb21e689eebdc2cc85a7951d4a1df1a475ba1118295c16,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0959094129029037 10.070758406908896],0.0295263216351891,65.7471689349418,-134.172116144067,1,210,445,0.1266484,[8 10],0.141421356237309,94.8378573436921,-156.153239534528,1,NaN,65.7471689349418,-134.172116144067,1,1,0,NaN,1,1,0,0,0,0
51,V22_K1_N2_L4_SM6_C3_OFF_GRID_SW,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,4,-6,C3_OFF_GRID_SW,c11bdc0bc41bc937ca633d7a14a647ca5c1aff9c629821f9179d2a6bac27bb08,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9018525229776193 9.8801155492439268],0.0199705589118913,56.3993507996561,-124.97057828524,1,221,467,0.130986,[8 9.8000000000000007],0.141421356237309,87.470217000945,-151.301020915042,1,NaN,56.3993507996561,-124.97057828524,1,1,0,NaN,1,1,0,0,0,0
51,V22_K1_N2_L4_SM6_C3_OFF_GRID_SW,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,4,-6,C3_OFF_GRID_SW,c11bdc0bc41bc937ca633d7a14a647ca5c1aff9c629821f9179d2a6bac27bb08,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9018525229776193 9.8801155492439268],0.0199705589118913,56.3993507996561,-124.97057828524,1,221,467,0.1309286,[8 9.8000000000000007],0.141421356237309,87.470217000945,-151.301020915042,1,NaN,56.3993507996561,-124.97057828524,1,1,0,NaN,1,1,0,0,0,0
52,V22_K1_N2_L4_SM6_C4_NEAR_CELL_EDGE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,4,-6,C4_NEAR_CELL_EDGE,fc460dcfbf6725e0b22247b93f449c836e1a8b03854fe2a90f59cfea21264869,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.446004926691808 10.145070511046525],0.0063451140320928,63.2156325105657,-131.816216642694,1,212,449,0.1232168,[8.4000000000000004 10.199999999999999],0.0707106781186532,71.6907285315219,-139.364805221276,1,NaN,63.2156325105657,-131.816216642694,1,1,0,NaN,1,1,0,0,0,0
52,V22_K1_N2_L4_SM6_C4_NEAR_CELL_EDGE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,4,-6,C4_NEAR_CELL_EDGE,fc460dcfbf6725e0b22247b93f449c836e1a8b03854fe2a90f59cfea21264869,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.446004926691808 10.145070511046525],0.0063451140320928,63.2156325105657,-131.816216642694,1,212,449,0.1294889,[8.4000000000000004 10.199999999999999],0.0707106781186532,71.6907285315219,-139.364805221276,1,NaN,63.2156325105657,-131.816216642694,1,1,0,NaN,1,1,0,0,0,0
53,V22_K1_N2_L4_SP0_C1_ON_GRID,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,4,0,C1_ON_GRID,c36ca2e7f8b6e955959310338e4d88a7361f3cc0064b79c3372b86c0b96c4cbc,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0037227385671041 10.011200780475791],0.011803231155318,49.4856702887519,-117.124107730545,1,170,365,0.113656,[8 10],0,50.0622326139601,-117.819132443827,1,NaN,49.4856702887519,-117.124107730545,1,1,0,NaN,1,1,0,0,0,0
53,V22_K1_N2_L4_SP0_C1_ON_GRID,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,4,0,C1_ON_GRID,c36ca2e7f8b6e955959310338e4d88a7361f3cc0064b79c3372b86c0b96c4cbc,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0037227385671041 10.011200780475791],0.011803231155318,49.4856702887519,-117.124107730545,1,170,365,0.1197606,[8 10],0,50.0622326139601,-117.819132443827,1,NaN,49.4856702887519,-117.124107730545,1,1,0,NaN,1,1,0,0,0,0
54,V22_K1_N2_L4_SP0_C2_OFF_GRID_NE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,4,0,C2_OFF_GRID_NE,27657d50a8885f8fbb334dd6da7f3ccabc040d5dfb331ef03663020415014851,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.10227503802607 10.11174685178865],0.011965129542324,50.8141521244033,-118.713613472409,1,211,447,0.1265698,[8.1999999999999993 10.199999999999999],0.141421356237309,168.846791015878,-190.762623920296,1,NaN,50.8141521244033,-118.713613472409,1,1,0,NaN,1,1,0,0,0,0
54,V22_K1_N2_L4_SP0_C2_OFF_GRID_NE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,4,0,C2_OFF_GRID_NE,27657d50a8885f8fbb334dd6da7f3ccabc040d5dfb331ef03663020415014851,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.10227503802607 10.11174685178865],0.011965129542324,50.8141521244033,-118.713613472409,1,211,447,0.1629234,[8.1999999999999993 10.199999999999999],0.141421356237309,168.846791015878,-190.762623920296,1,NaN,50.8141521244033,-118.713613472409,1,1,0,NaN,1,1,0,0,0,0
55,V22_K1_N2_L4_SP0_C3_OFF_GRID_SW,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,4,0,C3_OFF_GRID_SW,06b09a53455325dde5a297845cc2d6f38e125eafaff7ead2094803133db6d87c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9015874381654143 9.9043591196713407],0.00463916848563184,58.4737746669234,-127.137820863503,1,211,447,0.17565,[8 10],0.141421356237309,187.22306767231,-196.96116628947,1,NaN,58.4737746669234,-127.137820863503,1,1,0,NaN,1,1,0,0,0,0
55,V22_K1_N2_L4_SP0_C3_OFF_GRID_SW,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,4,0,C3_OFF_GRID_SW,06b09a53455325dde5a297845cc2d6f38e125eafaff7ead2094803133db6d87c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9015874381654143 9.9043591196713407],0.00463916848563184,58.4737746669234,-127.137820863503,1,211,447,0.1501876,[8 10],0.141421356237309,187.22306767231,-196.96116628947,1,NaN,58.4737746669234,-127.137820863503,1,1,0,NaN,1,1,0,0,0,0
56,V22_K1_N2_L4_SP0_C4_NEAR_CELL_EDGE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,4,0,C4_NEAR_CELL_EDGE,0091c11798ebdb843002ec26d59dce5fba6395322a737d9a8f42a958c3736226,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4531909481059948 10.170156356005579],0.020407372129669,50.5577568258504,-118.410102354261,1,211,447,0.1439692,[8.4000000000000004 10.199999999999999],0.0707106781186532,81.524198318064,-147.077112700956,1,NaN,50.5577568258504,-118.410102354261,1,1,0,NaN,1,1,0,0,0,0
56,V22_K1_N2_L4_SP0_C4_NEAR_CELL_EDGE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,4,0,C4_NEAR_CELL_EDGE,0091c11798ebdb843002ec26d59dce5fba6395322a737d9a8f42a958c3736226,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4531909481059948 10.170156356005579],0.020407372129669,50.5577568258504,-118.410102354261,1,211,447,0.1399538,[8.4000000000000004 10.199999999999999],0.0707106781186532,81.524198318064,-147.077112700956,1,NaN,50.5577568258504,-118.410102354261,1,1,0,NaN,1,1,0,0,0,0
57,V22_K1_N2_L4_SP6_C1_ON_GRID,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,4,6,C1_ON_GRID,53863bbf524cdfae931da3e2b9374f906a800693c4654ae5d353919fb47f80b4,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0030926645151066 9.9932505363629662],0.00742427324326365,59.1680326190108,-127.8460038076,1,170,365,0.1030764,[8 10],0,60.1984213784526,-128.881887158937,1,NaN,59.1680326190108,-127.8460038076,1,1,0,NaN,1,1,0,0,0,0
57,V22_K1_N2_L4_SP6_C1_ON_GRID,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,4,6,C1_ON_GRID,53863bbf524cdfae931da3e2b9374f906a800693c4654ae5d353919fb47f80b4,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0030926645151066 9.9932505363629662],0.00742427324326365,59.1680326190108,-127.8460038076,1,170,365,0.1116393,[8 10],0,60.1984213784526,-128.881887158937,1,NaN,59.1680326190108,-127.8460038076,1,1,0,NaN,1,1,0,0,0,0
58,V22_K1_N2_L4_SP6_C2_OFF_GRID_NE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,4,6,C2_OFF_GRID_NE,17657aa66984439a698d5051669b0f91b89a57b0d182a47f6ceb091317470976,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0977606870590932 10.098708509484258],0.00258504742694642,44.7896631751864,-111.141762223717,1,211,447,0.1290773,[8 10],0.141421356237309,554.415574384846,-262.09799180599,1,NaN,44.7896631751864,-111.141762223717,1,1,0,NaN,1,1,0,0,0,0
58,V22_K1_N2_L4_SP6_C2_OFF_GRID_NE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,4,6,C2_OFF_GRID_NE,17657aa66984439a698d5051669b0f91b89a57b0d182a47f6ceb091317470976,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0977606870590932 10.098708509484258],0.00258504742694642,44.7896631751864,-111.141762223717,1,211,447,0.1382365,[8 10],0.141421356237309,554.415574384846,-262.09799180599,1,NaN,44.7896631751864,-111.141762223717,1,1,0,NaN,1,1,0,0,0,0
59,V22_K1_N2_L4_SP6_C3_OFF_GRID_SW,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,4,6,C3_OFF_GRID_SW,fa7ba3ba484a3cc45507c344009fee3b61adeb5044b05c58d207bdaaf73c7d76,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9006621792324383 9.8989588683483714],0.00123387051666528,71.4747721535605,-139.18379244315,1,211,447,0.1297514,[8 9.8000000000000007],0.141421356237309,588.516393343321,-265.679406365282,1,NaN,71.4747721535605,-139.18379244315,1,1,0,NaN,1,1,0,0,0,0
59,V22_K1_N2_L4_SP6_C3_OFF_GRID_SW,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,4,6,C3_OFF_GRID_SW,fa7ba3ba484a3cc45507c344009fee3b61adeb5044b05c58d207bdaaf73c7d76,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9006621792324383 9.8989588683483714],0.00123387051666528,71.4747721535605,-139.18379244315,1,211,447,0.1328794,[8 9.8000000000000007],0.141421356237309,588.516393343321,-265.679406365282,1,NaN,71.4747721535605,-139.18379244315,1,1,0,NaN,1,1,0,0,0,0
60,V22_K1_N2_L4_SP6_C4_NEAR_CELL_EDGE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,4,6,C4_NEAR_CELL_EDGE,cfd55bb1c03067cf47a09618a0f5a4048022efbdba99ec25d253da483afdc5ab,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4468170656163988 10.154865987525381],0.00581454262065997,45.9441163295633,-112.668667150323,1,212,449,0.1267638,[8.4000000000000004 10.199999999999999],0.0707106781186532,161.279514788221,-188.011458000012,1,NaN,45.9441163295633,-112.668667150323,1,1,0,NaN,1,1,0,0,0,0
60,V22_K1_N2_L4_SP6_C4_NEAR_CELL_EDGE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,4,6,C4_NEAR_CELL_EDGE,cfd55bb1c03067cf47a09618a0f5a4048022efbdba99ec25d253da483afdc5ab,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4468170656163988 10.154865987525381],0.00581454262065997,45.9441163295633,-112.668667150323,1,212,449,0.1428964,[8.4000000000000004 10.199999999999999],0.0707106781186532,161.279514788221,-188.011458000012,1,NaN,45.9441163295633,-112.668667150323,1,1,0,NaN,1,1,0,0,0,0
61,V22_K1_N2_L8_SM6_C1_ON_GRID,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,8,-6,C1_ON_GRID,ff7fb757289813c5dad336dd37ce450e6dfbccf3f73be76c49ff2fd7bf188d09,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0158614457945649 10.002041512167077],0.0159922867227375,97.2651631885947,-232.161483970652,1,170,365,0.115278,[8 10],0,98.5336376941395,-233.716335885675,1,NaN,97.2651631885947,-232.161483970652,1,1,0,NaN,1,1,0,0,0,0
61,V22_K1_N2_L8_SM6_C1_ON_GRID,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,8,-6,C1_ON_GRID,ff7fb757289813c5dad336dd37ce450e6dfbccf3f73be76c49ff2fd7bf188d09,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0158614457945649 10.002041512167077],0.0159922867227375,97.2651631885947,-232.161483970652,1,170,365,0.113595,[8 10],0,98.5336376941395,-233.716335885675,1,NaN,97.2651631885947,-232.161483970652,1,1,0,NaN,1,1,0,0,0,0
62,V22_K1_N2_L8_SM6_C2_OFF_GRID_NE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,8,-6,C2_OFF_GRID_NE,82193bea96123f5f433f4391783642ac8308110b8325d7ee5c6e982a04a67143,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1170550446559009 10.145749524684328],0.0488251324325576,129.221115898749,-266.251578817263,1,211,447,0.1337931,[8.1999999999999993 10.199999999999999],0.141421356237309,168.860724037922,-298.357488011952,1,NaN,129.221115898749,-266.251578817263,1,1,0,NaN,1,1,0,0,0,0
62,V22_K1_N2_L8_SM6_C2_OFF_GRID_NE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,8,-6,C2_OFF_GRID_NE,82193bea96123f5f433f4391783642ac8308110b8325d7ee5c6e982a04a67143,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1170550446559009 10.145749524684328],0.0488251324325576,129.221115898749,-266.251578817263,1,211,447,0.1389922,[8.1999999999999993 10.199999999999999],0.141421356237309,168.860724037922,-298.357488011952,1,NaN,129.221115898749,-266.251578817263,1,1,0,NaN,1,1,0,0,0,0
63,V22_K1_N2_L8_SM6_C3_OFF_GRID_SW,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,8,-6,C3_OFF_GRID_SW,b8bf2e2f813eec8ceb599a7329351f3fdd7901b13d81152237834b4488e12a9e,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8917200650736907 9.8681713659350088],0.0328879806133953,110.845694107679,-247.845268087223,1,211,447,0.132234,[7.7999999999999998 9.8000000000000007],0.14142135623731,159.353751345931,-291.403767024386,1,NaN,110.845694107679,-247.845268087223,1,1,0,NaN,1,1,0,0,0,0
63,V22_K1_N2_L8_SM6_C3_OFF_GRID_SW,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,8,-6,C3_OFF_GRID_SW,b8bf2e2f813eec8ceb599a7329351f3fdd7901b13d81152237834b4488e12a9e,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8917200650736907 9.8681713659350088],0.0328879806133953,110.845694107679,-247.845268087223,1,211,447,0.1320317,[7.7999999999999998 9.8000000000000007],0.14142135623731,159.353751345931,-291.403767024386,1,NaN,110.845694107679,-247.845268087223,1,1,0,NaN,1,1,0,0,0,0
64,V22_K1_N2_L8_SM6_C4_NEAR_CELL_EDGE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,8,-6,C4_NEAR_CELL_EDGE,5fbb4d95d110c36fe19c02778701da5d76dfdd18dc06f7c702eda543c4a5d96a,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4498301711554547 10.154145108701885],0.00414858626364159,145.617996936991,-280.586985183349,1,212,449,0.1495951,[8.4000000000000004 10.199999999999999],0.0707106781186532,161.590127305742,-293.076143265961,1,NaN,145.617996936991,-280.586985183349,1,1,0,NaN,1,1,0,0,0,0
64,V22_K1_N2_L8_SM6_C4_NEAR_CELL_EDGE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,8,-6,C4_NEAR_CELL_EDGE,5fbb4d95d110c36fe19c02778701da5d76dfdd18dc06f7c702eda543c4a5d96a,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4498301711554547 10.154145108701885],0.00414858626364159,145.617996936991,-280.586985183349,1,212,449,0.1608533,[8.4000000000000004 10.199999999999999],0.0707106781186532,161.590127305742,-293.076143265961,1,NaN,145.617996936991,-280.586985183349,1,1,0,NaN,1,1,0,0,0,0
65,V22_K1_N2_L8_SP0_C1_ON_GRID,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,8,0,C1_ON_GRID,6a4d3b7ede1b61fe602ed0403a929559eeaef6f87940dc2c01f056c9e2114de6,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9976791122176989 10.003326115652211],0.00405580638466836,101.918382954998,-237.769256272703,1,170,365,0.136879,[8 10],0,102.102894553773,-237.986306162398,1,NaN,101.918382954998,-237.769256272703,1,1,0,NaN,1,1,0,0,0,0
65,V22_K1_N2_L8_SP0_C1_ON_GRID,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,8,0,C1_ON_GRID,6a4d3b7ede1b61fe602ed0403a929559eeaef6f87940dc2c01f056c9e2114de6,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9976791122176989 10.003326115652211],0.00405580638466836,101.918382954998,-237.769256272703,1,170,365,0.1176452,[8 10],0,102.102894553773,-237.986306162398,1,NaN,101.918382954998,-237.769256272703,1,1,0,NaN,1,1,0,0,0,0
66,V22_K1_N2_L8_SP0_C2_OFF_GRID_NE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,8,0,C2_OFF_GRID_NE,524af764ccd86663eb9a0d2b31718f824fc022f3e4747e50ab433e550cc62dfb,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.101042238944979 10.102298245524338],0.00252352818660161,112.528773500952,-249.65365157551,1,211,447,0.136369,[8.1999999999999993 10.199999999999999],0.141421356237309,374.170952271757,-393.834111321965,1,NaN,112.528773500952,-249.65365157551,1,1,0,NaN,1,1,0,0,0,0
