global_trial_index,trial_id,K,noise_profile_id,noise_index,L,L_index,profile_id,profile_index,center_az_deg,center_el_deg,separation_deg,direction_deg,secondary_power_db,correlation_magnitude,source_correlation_contract,white_beamspace_snr_target_db,snr_db,snr_index,replicate_id,base_realization_index,base_realization_id,paired_original_trial_id,source_seed,noise_seed,snr_control_domain,protocol_id,cpi_id,range_doppler_cell_id,single_cpi_flag,same_range_doppler_cell_flag,cross_cpi_data_used_flag,tracking_input_used_flag,K_estimated_inside_module_flag,measurement_hash,element_trial_hash,resulting_element_snr_expected_db,resulting_raw_beamspace_snr_expected_db,resulting_white_beamspace_snr_expected_db
930,MC1_K2_N2_L1_SP18_P2_R03,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,18,18,6,3,132,MC1_BASE_N2_L1_P2_R03,MC1_BASE_N2_L1_P2_R03,430100132,430200132,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,715c0238fb6cbc2fc25c00023a3e0856070a09cc2435cd560c6e7af99f56d7d1,-4.66696785400175,23.8203910534489,17.9999999999983
931,MC1_K2_N2_L1_SP22_P2_R03,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,22,22,7,3,132,MC1_BASE_N2_L1_P2_R03,MC1_BASE_N2_L1_P2_R03,430100132,430200132,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,4974f8b15c97ace9715d1c08400df0d98a57384d80af13cf91c70f9599b64ea1,-0.666967854001758,27.8203910534489,21.9999999999991
932,MC1_K2_N2_L1_SM6_P2_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,-6,-6,1,4,133,MC1_BASE_N2_L1_P2_R04,MC1_BASE_N2_L1_P2_R04,430100133,430200133,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1ac018e0322759494c9b464a8f72516eddd643621cba6e974f7d97da5906c0a2,-28.6720045993705,-0.185161414011498,-5.99999999999967
933,MC1_K2_N2_L1_SP0_P2_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,0,0,2,4,133,MC1_BASE_N2_L1_P2_R04,MC1_BASE_N2_L1_P2_R04,430100133,430200133,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,07b45d8f79e11b765010487950c7b9d38d487ff047d62209efc1c0e524d72ba1,-22.6720045993705,5.8148385859885,-3.65480109823711e-13
934,MC1_K2_N2_L1_SP6_P2_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,6,6,3,4,133,MC1_BASE_N2_L1_P2_R04,MC1_BASE_N2_L1_P2_R04,430100133,430200133,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,2ff640852f52ab6a1afd9a5b22d81f5ccc842a2dbaf91c1521aca42742fb60e9,-16.6720045993705,11.8148385859885,5.99999999999982
935,MC1_K2_N2_L1_SP10_P2_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,10,10,4,4,133,MC1_BASE_N2_L1_P2_R04,MC1_BASE_N2_L1_P2_R04,430100133,430200133,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,6e2cf82db8728bc5acf2990a17a63b204587922c9efc5b451ad17f9621369c7e,-12.6720045993705,15.8148385859885,9.99999999999988
936,MC1_K2_N2_L1_SP14_P2_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,14,14,5,4,133,MC1_BASE_N2_L1_P2_R04,MC1_BASE_N2_L1_P2_R04,430100133,430200133,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,90176b69e6340f32280751feaa744db08b4bd616e969fb939381fdba6973a64c,-8.67200459937047,19.8148385859885,13.9999999999999
937,MC1_K2_N2_L1_SP18_P2_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,18,18,6,4,133,MC1_BASE_N2_L1_P2_R04,MC1_BASE_N2_L1_P2_R04,430100133,430200133,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,b73b6cc763e3236110a173a2c80be2e3a4e261df6a9f3ab23acb8ddbecaeaf79,-4.67200459937047,23.8148385859885,17.9999999999996
938,MC1_K2_N2_L1_SP22_P2_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,22,22,7,4,133,MC1_BASE_N2_L1_P2_R04,MC1_BASE_N2_L1_P2_R04,430100133,430200133,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,0d858c2fd3011f75d5b9121449544ab7ca7cc89c72a236bc3811be94f6f7e898,-0.672004599370469,27.8148385859885,21.9999999999997
939,MC1_K2_N2_L1_SM6_P2_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,-6,-6,1,5,134,MC1_BASE_N2_L1_P2_R05,MC1_BASE_N2_L1_P2_R05,430100134,430200134,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,0237804a4c7bba9ffec009576b9ae5079156da9fa7da620c2f3d2563a8008ba9,-28.6802846785754,-0.189517364311282,-5.99999999999854
940,MC1_K2_N2_L1_SP0_P2_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,0,0,2,5,134,MC1_BASE_N2_L1_P2_R05,MC1_BASE_N2_L1_P2_R05,430100134,430200134,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,b3b17904ef418f1ac4986b34e1f160e44a22e291eea45e25fb5771d326b90889,-22.6802846785754,5.81048263568872,-2.66636544501992e-13
941,MC1_K2_N2_L1_SP6_P2_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,6,6,3,5,134,MC1_BASE_N2_L1_P2_R05,MC1_BASE_N2_L1_P2_R05,430100134,430200134,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,98bee03492b9247f5c3d85e753d794e36e8092a43e371298942af7188f814af2,-16.6802846785754,11.8104826356887,6.00000000000065
942,MC1_K2_N2_L1_SP10_P2_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,10,10,4,5,134,MC1_BASE_N2_L1_P2_R05,MC1_BASE_N2_L1_P2_R05,430100134,430200134,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,60659e4c082d54ed3266ac3a538bd97723d428529539cb31fc8b8a91782f1625,-12.6802846785754,15.8104826356887,10.0000000000009
943,MC1_K2_N2_L1_SP14_P2_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,14,14,5,5,134,MC1_BASE_N2_L1_P2_R05,MC1_BASE_N2_L1_P2_R05,430100134,430200134,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,163a0100d88367a08dc21460268762173a6658d8b794c92bfcf2bee2b8f56a55,-8.68028467857543,19.8104826356887,14.0000000000003
944,MC1_K2_N2_L1_SP18_P2_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,18,18,6,5,134,MC1_BASE_N2_L1_P2_R05,MC1_BASE_N2_L1_P2_R05,430100134,430200134,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,2da0e8e34c63007c939b47bd718769c038a9932994983c929aa3026c96505613,-4.68028467857543,23.8104826356887,18.0000000000014
945,MC1_K2_N2_L1_SP22_P2_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,22,22,7,5,134,MC1_BASE_N2_L1_P2_R05,MC1_BASE_N2_L1_P2_R05,430100134,430200134,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,72c9c462fb834977d4154dd60c1779c3e43c01dde2f323a2df3a0e29332ebf35,-0.680284678575426,27.8104826356887,22.0000000000011
946,MC1_K2_N2_L1_SM6_P2_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,-6,-6,1,6,135,MC1_BASE_N2_L1_P2_R06,MC1_BASE_N2_L1_P2_R06,430100135,430200135,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,385e6482941ac381d296f615b04489e9091eebe05db88853c2f4d08ea9211409,-28.7080924209725,-0.218905486630541,-5.99999999999899
947,MC1_K2_N2_L1_SP0_P2_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,0,0,2,6,135,MC1_BASE_N2_L1_P2_R06,MC1_BASE_N2_L1_P2_R06,430100135,430200135,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,022582a6cd0e6e642bf5d71e753b79f6ee6537edd83f74b6275955f400a14530,-22.7080924209725,5.78109451336946,8.00391797239154e-13
948,MC1_K2_N2_L1_SP6_P2_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,6,6,3,6,135,MC1_BASE_N2_L1_P2_R06,MC1_BASE_N2_L1_P2_R06,430100135,430200135,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,0c80629516ff36cd3fc26d437e7558c7d58d0b63fa952ce4ca7e5ef27d2fb8c3,-16.7080924209725,11.7810945133695,6.00000000000069
949,MC1_K2_N2_L1_SP10_P2_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,10,10,4,6,135,MC1_BASE_N2_L1_P2_R06,MC1_BASE_N2_L1_P2_R06,430100135,430200135,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,61bffc98f5920dfd358aa6b926a4fbec3a80a84b67f01867299dfd485afbbb22,-12.7080924209725,15.7810945133695,10.0000000000004
950,MC1_K2_N2_L1_SP14_P2_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,14,14,5,6,135,MC1_BASE_N2_L1_P2_R06,MC1_BASE_N2_L1_P2_R06,430100135,430200135,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,cd2614d2d7d24b734f7fc9c621aa850fed920ff68faeeb7d95a3776ebe4c703d,-8.70809242097253,19.7810945133695,13.9999999999999
951,MC1_K2_N2_L1_SP18_P2_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,18,18,6,6,135,MC1_BASE_N2_L1_P2_R06,MC1_BASE_N2_L1_P2_R06,430100135,430200135,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,b8bb3c652462b7fdbe11649c5cfb6c005045e50b9396e3a8188bedb043a01502,-4.70809242097253,23.7810945133695,18.0000000000008
952,MC1_K2_N2_L1_SP22_P2_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,22,22,7,6,135,MC1_BASE_N2_L1_P2_R06,MC1_BASE_N2_L1_P2_R06,430100135,430200135,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,f923679a4279e3ea22b7c6ad6d1b445386b5a0fa397e824daf2fb8d410b970c9,-0.70809242097253,27.7810945133695,22.0000000000006
953,MC1_K2_N2_L1_SM6_P2_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,-6,-6,1,7,136,MC1_BASE_N2_L1_P2_R07,MC1_BASE_N2_L1_P2_R07,430100136,430200136,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,c85004d5ffdde63940b50379f4f29c0d122fd6d77553f6327d2f18d2795f3498,-28.654514735813,-0.163228692976284,-6.00000000000058
954,MC1_K2_N2_L1_SP0_P2_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,0,0,2,7,136,MC1_BASE_N2_L1_P2_R07,MC1_BASE_N2_L1_P2_R07,430100136,430200136,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1e5c5bbd59dd5e462b7633b657204e257eac887c960329eaeac9c10322b6a2ca,-22.654514735813,5.83677130702372,5.82453789798146e-13
955,MC1_K2_N2_L1_SP6_P2_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,6,6,3,7,136,MC1_BASE_N2_L1_P2_R07,MC1_BASE_N2_L1_P2_R07,430100136,430200136,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,9f6caa746eee68cd7c53fe78f58f4a384776c8cb21db7b890a1c25d8e80b12eb,-16.654514735813,11.8367713070237,6.00000000000115
956,MC1_K2_N2_L1_SP10_P2_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,10,10,4,7,136,MC1_BASE_N2_L1_P2_R07,MC1_BASE_N2_L1_P2_R07,430100136,430200136,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,02c2d15e4f2a7da4796a825ab257a8295a0efdce324b52917097abe94deb6610,-12.654514735813,15.8367713070237,10.0000000000004
957,MC1_K2_N2_L1_SP14_P2_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,14,14,5,7,136,MC1_BASE_N2_L1_P2_R07,MC1_BASE_N2_L1_P2_R07,430100136,430200136,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,9983cb753937102a0177ac49f6b56b6189d8c64b05068faf33269dd9c4d7f130,-8.65451473581301,19.8367713070237,14.0000000000012
958,MC1_K2_N2_L1_SP18_P2_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,18,18,6,7,136,MC1_BASE_N2_L1_P2_R07,MC1_BASE_N2_L1_P2_R07,430100136,430200136,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,d28d70f2eff40134daf63bf236436d8f3ef4b81ee6ae283ee2a57f1ea80e99d0,-4.65451473581301,23.8367713070237,18.000000000001
959,MC1_K2_N2_L1_SP22_P2_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,22,22,7,7,136,MC1_BASE_N2_L1_P2_R07,MC1_BASE_N2_L1_P2_R07,430100136,430200136,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,cfbd02188cdae4eb779a1f0c041dc27e4d778e9a3d36a11f5a7f787401cd476c,-0.654514735813004,27.8367713070237,21.9999999999999
960,MC1_K2_N2_L1_SM6_P2_R08,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,-6,-6,1,8,137,MC1_BASE_N2_L1_P2_R08,MC1_BASE_N2_L1_P2_R08,430100137,430200137,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1ff7bcf4d1267b3cca2616d153a56607b52cdfc0a712d3fd0f514a4daa6cf810,-28.6610670999451,-0.16974406954292,-6.00000000000064
961,MC1_K2_N2_L1_SP0_P2_R08,2,STAGE5_TOEPLITZ_CORRELATED,2,1,1,P2,2,8.2,10,0.2,0,-6,1,L1_FULLY_COHERENT_BY_CONTRACT,0,0,2,8,137,MC1_BASE_N2_L1_P2_R08,MC1_BASE_N2_L1_P2_R08,430100137,430200137,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,c52fca2da96e874ae8e05638c6af3f6151c80a4296765c5b147ffe4c69d8ec69,-22.6610670999451,5.83025593045708,-2.69529526901652e-13
