measurement_identity,case_type,case_id,angle1_az,angle1_el,angle2_az,angle2_el,key1,key2,exact_key_error_deg,legacy_vs_direct_G_rel_error,legacy_vs_direct_G_abs_error,direct_vs_dictionary_G_rel_error,direct_vs_dictionary_G_abs_error,singular_value_abs_error,sigma1_direct,sigma2_direct,sigma1_dictionary,sigma2_dictionary,rank_threshold_direct,rank_threshold_dictionary,rank_threshold_abs_difference,rank_direct,rank_dictionary,rank_match,first_column_rel_error,second_column_rel_error,continuous_numeric_pass,discrete_decision_pass,static_pass,failure_reason
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_02_20,7.4,10,8.6,10,OMEGA_02,OMEGA_20,0,0,0,5.99140929817688e-11,3.4379334020024e-09,1.84741111297626e-13,57.7597028733883,28.7022076498993,57.7597028733881,28.7022076498993,1.9237845607663e-13,1.9237845607663e-13,6.05845175209737e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_02_21,7.4,10,8.6,10.2,OMEGA_02,OMEGA_21,0,0,0,2.73713143360318e-11,1.75910877949761e-09,7.105427357601e-14,57.6971875815677,28.8276582186203,57.6971875815676,28.8276582186204,1.92170238327519e-13,1.92170238327519e-13,2.52435489670724e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_01,7.4,10.2,7.4,9.8,OMEGA_03,OMEGA_01,0,0,0,5.67720923669321e-12,3.61790249291167e-10,2.8421709430404e-14,64.086076706735,7.27828525499562,64.086076706735,7.27828525499565,2.13449513753133e-13,2.13449513753133e-13,1.0097419586829e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_02,7.4,10.2,7.4,10,OMEGA_03,OMEGA_02,0,0,0,2.79177956038128e-11,1.75910877949761e-09,1.63868918434673e-13,64.3947646981092,3.64878235404921,64.3947646981092,3.64878235404904,2.1447765129948e-13,2.1447765129948e-13,0,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_03,7.4,10.2,7.4,10.2,OMEGA_03,OMEGA_03,0,0,0,7.94363547314724e-12,3.61790249291167e-10,4.2632564145606e-14,64.4980516479693,2.67164707990903e-15,64.4980516479693,2.65285141002004e-15,2.14821665949114e-13,2.14821665949114e-13,1.51461293802434e-28,1,1,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_04,7.4,10.2,7.6,9.8,OMEGA_03,OMEGA_04,0,0,0,8.60335326811995e-12,4.19044193774141e-10,7.99360577730113e-14,63.8894830077479,8.83926455750396,63.8894830077479,8.83926455750388,2.12794725199798e-13,2.12794725199798e-13,1.51461293802434e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_05,7.4,10.2,7.6,10,OMEGA_03,OMEGA_05,0,0,0,4.47414748426913e-11,2.86221161671188e-09,1.13686837721616e-13,64.1953959921411,6.24102874834092,64.1953959921409,6.24102874834103,2.13813620116214e-13,2.13813620116213e-13,3.78653234506086e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_06,7.4,10.2,7.6,10.2,OMEGA_03,OMEGA_06,0,0,0,1.16689432270185e-11,6.5822303159015e-10,5.95079541199084e-14,64.2978406394803,5.07802415361834,64.2978406394803,5.0780241536184,2.1415482933489e-13,2.1415482933489e-13,5.04870979341448e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_07,7.4,10.2,7.8,9.8,OMEGA_03,OMEGA_07,0,0,0,6.15420054374942e-12,3.61790249291167e-10,3.5527136788005e-14,63.3037429252011,12.3545446987806,63.3037429252012,12.3545446987805,2.10843818821531e-13,2.10843818821531e-13,1.26217744835362e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_08,7.4,10.2,7.8,10,OMEGA_03,OMEGA_08,0,0,0,2.52836118153035e-11,1.58796550805391e-09,1.29674049276218e-13,63.6015688678826,10.7163309935276,63.6015688678826,10.7163309935277,2.11835778478217e-13,2.11835778478218e-13,1.76704842769507e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_09,7.4,10.2,7.8,10.2,OMEGA_03,OMEGA_09,0,0,0,5.78481233983149e-12,3.61790249291167e-10,7.105427357601e-14,63.7017161759751,10.1039597291278,63.7017161759752,10.1039597291278,2.12169336020113e-13,2.12169336020113e-13,1.51461293802434e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_10,7.4,10.2,8,9.8,OMEGA_03,OMEGA_10,0,0,0,2.35953799710649e-11,1.47684577503302e-09,1.59872115546023e-13,62.3423550487931,16.5357017078118,62.3423550487931,16.5357017078117,2.0764175395358e-13,2.0764175395358e-13,2.52435489670724e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_11,7.4,10.2,8,10,OMEGA_03,OMEGA_11,0,0,0,8.48195740046122e-12,3.61790249291167e-10,1.20792265079217e-13,62.6268419282974,15.4232941773194,62.6268419282973,15.4232941773195,2.08589285605068e-13,2.08589285605067e-13,3.53409685539013e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_12,7.4,10.2,8,10.2,OMEGA_03,OMEGA_12,0,0,0,1.15654236808413e-11,6.48912877856098e-10,5.15143483426073e-14,62.7232386180192,15.0264434826667,62.7232386180193,15.0264434826666,2.08910351078348e-13,2.08910351078348e-13,1.0097419586829e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_13,7.4,10.2,8.2,9.8,OMEGA_03,OMEGA_13,0,0,0,6.98424560777192e-12,3.61790249291167e-10,7.105427357601e-15,61.027917394085,20.8708395021978,61.027917394085,20.8708395021978,2.03263797107506e-13,2.03263797107506e-13,2.52435489670724e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_14,7.4,10.2,8.2,10,OMEGA_03,OMEGA_14,0,0,0,8.67283160501208e-12,4.14849486344729e-10,7.105427357601e-14,61.2939157627205,20.0762347789037,61.2939157627204,20.0762347789037,2.04149749647621e-13,2.04149749647621e-13,2.27191940703651e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_15,7.4,10.2,8.2,10.2,OMEGA_03,OMEGA_15,0,0,0,1.31912145503957e-11,7.68191476989709e-10,4.2632564145606e-14,61.3851118151547,19.7956230891045,61.3851118151547,19.7956230891045,2.04453493519124e-13,2.04453493519124e-13,7.57306469012171e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_16,7.4,10.2,8.4,9.8,OMEGA_03,OMEGA_16,0,0,0,9.42767089322455e-12,4.84855370278159e-10,8.5265128291212e-14,59.3922739025046,25.150674693676,59.3922739025046,25.1506746936761,1.97816009914213e-13,1.97816009914213e-13,2.52435489670724e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_17,7.4,10.2,8.4,10,OMEGA_03,OMEGA_17,0,0,0,2.97236617235279e-11,1.88211726640292e-09,4.9737991503207e-14,59.6347862174609,24.5701359222782,59.6347862174609,24.5701359222782,1.98623738181672e-13,1.98623738181672e-13,1.51461293802434e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_18,7.4,10.2,8.4,10.2,OMEGA_03,OMEGA_18,0,0,0,6.6632088847652e-12,3.61790249291167e-10,4.61852778244065e-14,59.7193395526351,24.3638897486283,59.7193395526351,24.3638897486284,1.9890535736023e-13,1.9890535736023e-13,7.57306469012171e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_19,7.4,10.2,8.6,9.8,OMEGA_03,OMEGA_19,0,0,0,6.18606690449102e-12,3.61790249291167e-10,1.77635683940025e-14,57.4767242769067,29.2647369766237,57.4767242769067,29.2647369766237,1.91435948016761e-13,1.91435948016761e-13,2.52435489670724e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_20,7.4,10.2,8.6,10,OMEGA_03,OMEGA_20,0,0,0,5.36040776085336e-11,3.4379334020024e-09,9.2370555648813e-14,57.6909659539525,28.8401071511873,57.6909659539524,28.8401071511873,1.92149516144832e-13,1.92149516144832e-13,3.02922587604869e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_03_21,7.4,10.2,8.6,10.2,OMEGA_03,OMEGA_21,0,0,0,5.73470808261124e-12,3.61790249291167e-10,2.8421709430404e-14,57.7674534731072,28.6865819786295,57.7674534731072,28.6865819786295,1.92404270759418e-13,1.92404270759418e-13,1.0097419586829e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_01,7.6,9.8,7.4,9.8,OMEGA_04,OMEGA_01,0,0,0,6.56864121647816e-12,4.19044193774141e-10,1.4477308241112e-13,64.2973479957137,5.08425758232489,64.2973479957137,5.08425758232475,2.14153188501533e-13,2.14153188501533e-13,1.0097419586829e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_02,7.6,9.8,7.4,10,OMEGA_04,OMEGA_02,0,0,0,2.8112624523985e-11,1.75910877949761e-09,5.6843418860808e-14,64.1950450830299,6.24463693985241,64.1950450830298,6.24463693985246,2.13812451354089e-13,2.13812451354089e-13,2.01948391736579e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_03,7.6,9.8,7.4,10.2,OMEGA_04,OMEGA_03,0,0,0,8.60335326811995e-12,4.19044193774141e-10,6.92779167366098e-14,63.8894830077479,8.83926455750395,63.8894830077479,8.83926455750388,2.12794725199798e-13,2.12794725199798e-13,1.26217744835362e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_04,7.6,9.8,7.6,9.8,OMEGA_04,OMEGA_04,0,0,0,9.21596606637411e-12,4.19044193774141e-10,2.8421709430404e-14,64.4980511910677,3.7104651107869e-15,64.4980511910677,4.73537081584808e-15,2.14821664427326e-13,2.14821664427326e-13,1.0097419586829e-28,1,1,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_05,7.6,9.8,7.6,10,OMEGA_04,OMEGA_05,0,0,0,4.48633026657548e-11,2.86221161671188e-09,2.50466314355435e-13,64.3946575902585,3.65066443123896,64.3946575902584,3.65066443123871,2.14477294558674e-13,2.14477294558674e-13,3.78653234506086e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_06,7.6,9.8,7.6,10.2,OMEGA_04,OMEGA_06,0,0,0,1.21276782422473e-11,6.5822303159015e-10,2.8421709430404e-14,64.0860762946869,7.2782852298493,64.0860762946868,7.27828522984927,2.13449512380737e-13,2.13449512380737e-13,7.57306469012171e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_07,7.6,9.8,7.8,9.8,OMEGA_04,OMEGA_07,0,0,0,6.98502162781371e-12,4.19044193774141e-10,1.22568621918617e-13,64.297349977371,5.08423047002467,64.297349977371,5.08423047002479,2.14153195101777e-13,2.14153195101777e-13,5.04870979341448e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_08,7.6,9.8,7.8,10,OMEGA_04,OMEGA_08,0,0,0,2.54985758766838e-11,1.58796550805391e-09,3.28626015289046e-13,64.1952704346537,6.24231822092262,64.1952704346537,6.24231822092295,2.13813201925773e-13,2.13813201925773e-13,5.04870979341448e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_09,7.6,9.8,7.8,10.2,OMEGA_04,OMEGA_09,0,0,0,6.66186134473747e-12,4.19044193774141e-10,9.59232693276135e-14,63.8899293425311,8.83603673087936,63.8899293425311,8.83603673087945,2.12796211793257e-13,2.12796211793257e-13,0,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_10,7.6,9.8,8,9.8,OMEGA_04,OMEGA_10,0,0,0,2.38255808409353e-11,1.47684577503302e-09,3.5527136788005e-14,63.6997857898474,10.1161220266366,63.6997857898474,10.1161220266366,2.12162906542737e-13,2.12162906542737e-13,7.57306469012171e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_11,7.6,9.8,8,10,OMEGA_04,OMEGA_11,0,0,0,9.10274368429206e-12,4.19044193774141e-10,1.79412040779425e-13,63.6014045150545,10.7173059784262,63.6014045150544,10.7173059784264,2.11835231073336e-13,2.11835231073335e-13,3.02922587604869e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_12,7.6,9.8,8,10.2,OMEGA_04,OMEGA_12,0,0,0,1.20281074298287e-11,6.48912877856098e-10,4.61852778244065e-14,63.305523336383,12.3454182637999,63.305523336383,12.3454182637999,2.10849748781993e-13,2.10849748781993e-13,5.04870979341448e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_13,7.6,9.8,8.2,9.8,OMEGA_04,OMEGA_13,0,0,0,7.72632057291532e-12,4.19044193774141e-10,4.9737991503207e-14,62.7189982583629,15.0441307819351,62.7189982583629,15.0441307819351,2.08896227843579e-13,2.08896227843579e-13,0,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_14,7.6,9.8,8.2,10,OMEGA_04,OMEGA_14,0,0,0,9.28085930101665e-12,4.19044193774141e-10,1.13686837721616e-13,62.6266416637027,15.4241057076917,62.6266416637026,15.4241057076918,2.08588618589976e-13,2.08588618589975e-13,3.78653234506086e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_15,7.6,9.8,8.2,10.2,OMEGA_04,OMEGA_15,0,0,0,1.35986942417068e-11,7.68191476989709e-10,2.8421709430404e-14,62.3463243336683,16.5207281515286,62.3463243336683,16.5207281515285,2.07654974327959e-13,2.07654974327959e-13,1.0097419586829e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_16,7.6,9.8,8.4,9.8,OMEGA_04,OMEGA_16,0,0,0,9.9898609428202e-12,4.84855370278159e-10,5.6843418860808e-14,61.3778151153127,19.8182345091198,61.3778151153127,19.8182345091198,2.04429190626618e-13,2.04429190626618e-13,2.52435489670724e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_17,7.6,9.8,8.4,10,OMEGA_04,OMEGA_17,0,0,0,2.99067285625259e-11,1.88211726640292e-09,6.3948846218409e-14,61.2937144006594,20.0768486556686,61.2937144006594,20.0768486556687,2.04149078977232e-13,2.04149078977232e-13,0,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_18,7.6,9.8,8.4,10.2,OMEGA_04,OMEGA_18,0,0,0,7.43738499096515e-12,4.19044193774141e-10,4.2632564145606e-14,61.0348709098627,20.8504950500792,61.0348709098627,20.8504950500792,2.03286956967461e-13,2.03286956967461e-13,2.52435489670724e-29,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_19,7.6,9.8,8.6,9.8,OMEGA_04,OMEGA_19,0,0,0,7.01311389492743e-12,4.19044193774141e-10,4.2632564145606e-14,59.7084082801031,24.3906665571439,59.7084082801031,24.3906665571438,1.98868948908869e-13,1.98868948908869e-13,0,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_20,7.6,9.8,8.6,10,OMEGA_04,OMEGA_20,0,0,0,5.37058050618902e-11,3.4379334020024e-09,1.20792265079217e-13,59.6346621699088,24.5704369436862,59.6346621699088,24.570436943686,1.98623325020327e-13,1.98623325020327e-13,1.51461293802434e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_04_21,7.6,9.8,8.6,10.2,OMEGA_04,OMEGA_21,0,0,0,6.61840007135828e-12,4.19044193774141e-10,3.5527136788005e-14,59.4029269025945,25.1255032252091,59.4029269025945,25.1255032252091,1.97851491532157e-13,1.97851491532157e-13,1.26217744835362e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_01,7.6,10,7.4,9.8,OMEGA_05,OMEGA_01,0,0,0,4.43951454236456e-11,2.86221161671188e-09,1.56319401867222e-13,64.1950450826357,6.24463696256833,64.1950450826356,6.24463696256848,2.13812451352776e-13,2.13812451352776e-13,5.3011452830852e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_02,7.6,10,7.4,10,OMEGA_05,OMEGA_02,0,0,0,5.2135411353351e-11,2.86221161671188e-09,8.28670465580217e-13,64.2976022786283,5.08117254703095,64.2976022786281,5.08117254703178,2.14154035433772e-13,2.14154035433772e-13,7.06819371078027e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_03,7.6,10,7.4,10.2,OMEGA_05,OMEGA_03,0,0,0,4.47414748426913e-11,2.86221161671188e-09,1.13686837721616e-13,64.195395992141,6.24102874834092,64.1953959921409,6.24102874834103,2.13813620116213e-13,2.13813620116213e-13,3.78653234506086e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_04,7.6,10,7.6,9.8,OMEGA_05,OMEGA_04,0,0,0,4.48633026657548e-11,2.86221161671188e-09,2.47357689886485e-13,64.3946575902585,3.65066443123896,64.3946575902584,3.65066443123872,2.14477294558674e-13,2.14477294558674e-13,4.2914033244023e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_05,7.6,10,7.6,10,OMEGA_05,OMEGA_05,0,0,0,6.27733797170989e-11,2.86221161671188e-09,2.27373675443232e-13,64.4980615713892,2.18308470935364e-15,64.498061571389,1.57820633461343e-15,2.14821699000742e-13,2.14821699000741e-13,7.57306469012171e-28,1,1,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_06,7.6,10,7.6,10.2,OMEGA_05,OMEGA_06,0,0,0,4.55506582121884e-11,2.86221161671188e-09,1.18127729820117e-13,64.3947642877277,3.6487823412782,64.3947642877275,3.64878234127808,2.14477649932635e-13,2.14477649932635e-13,3.78653234506086e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_07,7.6,10,7.8,9.8,OMEGA_05,OMEGA_07,0,0,0,4.44586597375082e-11,2.86221161671188e-09,4.00568467284756e-13,64.1948235364379,6.24691237500678,64.1948235364379,6.24691237500638,2.13811713455707e-13,2.13811713455707e-13,1.0097419586829e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_08,7.6,10,7.8,10,OMEGA_05,OMEGA_08,0,0,0,5.0773604001258e-11,2.86221161671188e-09,2.48689957516035e-13,64.2976042585952,5.08114544814799,64.2976042585951,5.08114544814774,2.14154042028387e-13,2.14154042028386e-13,2.52435489670724e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_09,7.6,10,7.8,10.2,OMEGA_05,OMEGA_09,0,0,0,4.440903392834e-11,2.86221161671188e-09,2.44249065417534e-13,64.1956256698456,6.23866418960755,64.1956256698455,6.2386641896073,2.13814385096641e-13,2.13814385096641e-13,2.52435489670724e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_10,7.6,10,8,9.8,OMEGA_05,OMEGA_10,0,0,0,4.99543802654937e-11,2.86221161671188e-09,4.2632564145606e-13,63.600075129259,10.7251921937752,63.600075129259,10.7251921937747,2.1183080332918e-13,2.11830803329179e-13,2.27191940703651e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_11,7.6,10,8,10,OMEGA_05,OMEGA_11,0,0,0,4.48401774728543e-11,2.86221161671188e-09,2.06057393370429e-13,63.7007607378399,10.1100472132358,63.7007607378397,10.1100472132357,2.12166153771864e-13,2.12166153771863e-13,6.81575822110954e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_12,7.6,10,8,10.2,OMEGA_05,OMEGA_12,0,0,0,4.55242489292773e-11,2.86221161671188e-09,3.58824081558851e-13,63.6024898510292,10.7108632360696,63.6024898510291,10.7108632360693,2.11838845968301e-13,2.11838845968301e-13,2.27191940703651e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_13,7.6,10,8.2,9.8,OMEGA_05,OMEGA_13,0,0,0,4.45811386842744e-11,2.86221161671188e-09,2.22044604925031e-13,62.6240199639711,15.434746728703,62.6240199639711,15.4347467287028,2.08579886575759e-13,2.08579886575758e-13,2.27191940703651e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_14,7.6,10,8.2,10,OMEGA_05,OMEGA_14,0,0,0,4.48766746949573e-11,2.86221161671188e-09,1.77635683940025e-13,62.7211374325946,15.035254292097,62.7211374325944,15.0352542920969,2.08903352725036e-13,2.08903352725035e-13,6.05845175209737e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_15,7.6,10,8.2,10.2,OMEGA_05,OMEGA_15,0,0,0,4.59641856264043e-11,2.86221161671188e-09,2.64677169070637e-13,62.6289050857267,15.414912709752,62.6289050857266,15.4149127097518,2.08596157299712e-13,2.08596157299712e-13,3.28166136571941e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_16,7.6,10,8.4,9.8,OMEGA_05,OMEGA_16,0,0,0,4.50286488230998e-11,2.86221161671188e-09,9.2370555648813e-14,61.2894288929365,20.0899273984806,61.2894288929364,20.0899273984805,2.04134805369193e-13,2.04134805369193e-13,2.77679038637796e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_17,7.6,10,8.4,10,OMEGA_05,OMEGA_17,0,0,0,5.31243246386524e-11,2.86221161671188e-09,6.75015598972095e-14,61.3815063610546,19.8068327435409,61.3815063610545,19.8068327435408,2.04441484944655e-13,2.04441484944655e-13,1.76704842769507e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_18,7.6,10,8.4,10.2,OMEGA_05,OMEGA_18,0,0,0,4.45319727190588e-11,2.86221161671188e-09,1.06581410364015e-13,61.297547617939,20.0651423208021,61.2975476179389,20.0651423208019,2.04161846155479e-13,2.04161846155478e-13,3.02922587604869e-28,2,2,1,0,0,1,1,1,
208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,ORDERED_NESTED,NESTED_05_19,7.6,10,8.6,9.8,OMEGA_05,OMEGA_19,0,0,0,4.44630819364508e-11,2.86221161671188e-09,1.35003119794419e-13,59.6283878985589,24.5856596530339,59.6283878985588,24.5856596530338,1.9860242749878e-13,1.9860242749878e-13,4.54383881407303e-28,2,2,1,0,0,1,1,1,
