diagnostic_row_index,evaluation_row_index,diagnostic_trial_id,common_trial_id,global_trial_index,trial_type,stratum_index,stratum_id,pairing_key,trial_index_within_stratum,profile_id,sentinel_flag,measurement_config_id,noise_profile_id,L,parameter_seed,element_noise_seed,separation_auxiliary_seed,center_az_deg,center_el_deg,snr_db,secondary_power_db,correlation_magnitude,correlation_phase_rad,true_separation_deg,direction_deg,element_trial_hash,threshold_calibration_hash,threshold_artifact_hash,q_global,lambda_12,state,diagnostic_state,false_split_flag,false_resolved_flag,K2_UNRESOLVED_flag,SEARCH_NOT_CONVERGED_flag,NUMERIC_RANK_DEFICIENT_flag,decision_available_flag,lrt_split_detected_flag,separation_evaluated_flag,fit1_validity_status,fit2_validity_status,separation_status,valid_k1_fit_flag,valid_k2_fit_flag,truth_target1_az_deg,truth_target1_el_deg,truth_target2_az_deg,truth_target2_el_deg,k1_estimate_az_deg,k1_estimate_el_deg,k2_selected_start_id,initial_target1_az_deg,initial_target1_el_deg,initial_target2_az_deg,initial_target2_el_deg,final_target1_az_deg,final_target1_el_deg,final_target2_az_deg,final_target2_el_deg,azimuth_rmse_deg,elevation_rmse_deg,joint_2d_rmse_deg,initial_joint_2d_rmse_deg,joint_refinement_improved_flag,true_separation_az_deg,true_separation_el_deg,estimated_separation_az_deg,estimated_separation_el_deg,separation_vector_error_deg,score_call_count,svd_call_count,truth_used_in_fit_flag,truth_used_in_classifier_flag,row_runtime_sec
151,151,CD_K2_L4_N2_P01,CD_K2_L4_N2_P01,85,K2,4,K1V_L4_N2,CD_K2_L4_N2_P01,1,1,1,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,4,2526075700,2526075800,2526075900,8,10,6,0,0,4.73746593850338,0.35,0,ab907162490bbf84eee9ead8dbf74f4b0f826d0a1ab5ad042736e02b2006df09,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,362.238800842338,K2_UNRESOLVED,K2_UNRESOLVED,0,0,0,0,0,1,1,1,VALID_FOR_LRT,VALID_FOR_LRT,OK,1,1,7.825,10,8.175,10,8,10,K2_GROUPED_Q1_KQ2,7.6,10,8,10,7.8,10,8,10,0.125000000000001,0,0.125000000000001,0.201556443707464,1,0.350000000000001,0,0.2,0,0.15,116,273,0,0,201.9551205
152,152,CD_K2_L4_N2_P01,CD_K2_L4_N2_P01,85,K2,4,K1V_L4_N2,CD_K2_L4_N2_P01,1,1,1,SENSITIVITY_FULL_PARENT_5X5,STAGE5_TOEPLITZ_CORRELATED,4,2526075700,2526075800,2526075900,8,10,6,0,0,4.73746593850338,0.35,0,ab907162490bbf84eee9ead8dbf74f4b0f826d0a1ab5ad042736e02b2006df09,6ef25d82d7fb24d23dd3309eb2b3b5a671f0a3ed8e2acedef1ebfa9682eb413d,fa112e2fc1828199f3d4dc4367c83dbea582e692ebeb7903929dbf9fd193d185,38.4840335105626,503.962137407202,K2_UNRESOLVED,K2_UNRESOLVED,0,0,0,0,0,1,1,1,VALID_FOR_LRT,VALID_FOR_LRT,OK,1,1,7.825,10,8.175,10,8,10,K2_GROUPED_Q1_KQ2,7.6,10,8,10,7.8,10,8,10,0.125000000000001,0,0.125000000000001,0.201556443707464,1,0.350000000000001,0,0.2,0,0.15,116,273,0,0,203.9950362
153,153,CD_K2_L4_N2_P02,CD_K2_L4_N2_P02,86,K2,4,K1V_L4_N2,CD_K2_L4_N2_P02,2,2,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,4,2526075701,2526075801,2526075901,7.9,10,6,-6,0.9,1.08081369506053,0.3,30,a105518ebea1ab2ed84c00c1d501d6c6a8371a2ecae7e2d7130dc2a52fc1cd6c,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,188.943723062215,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,7.77009618943233,9.925,8.02990381056767,10.075,7.8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,7.8,9.8,8,10,7.4,9.8,8,10,0.262550402131477,0.103077640640441,0.282059769657781,0.107327712574464,0,0.259807621135331,0.149999999999999,0.6,0.199999999999999,0.343847138475228,83,200,0,0,0.1288075
154,154,CD_K2_L4_N2_P03,CD_K2_L4_N2_P03,87,K2,4,K1V_L4_N2,CD_K2_L4_N2_P03,3,3,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,4,2526075702,2526075802,2526075902,8.1,10,0,-6,0.9,4.20429506839414,0.24,60,d6bcf5054ad2a5334b126eae9ec3426b7dff64800ac1f83732f8a98ad24d1925,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,196.698453353604,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,8.04,9.89607695154587,8.16,10.1039230484541,8,10,K2_GROUPED_Q1_KQ2,8,10,8.4,10,8,9.8,8.2,10.2,0.0399999999999991,0.0960769515458662,0.104071036404692,0.200997512422418,1,0.120000000000001,0.207846096908266,0.199999999999999,0.399999999999999,0.208142072809383,124,281,0,0,0.1542843
155,155,CD_K2_L4_N2_P04,CD_K2_L4_N2_P04,88,K2,4,K1V_L4_N2,CD_K2_L4_N2_P04,4,4,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,4,2526075703,2526075803,2526075903,8,9.9,0,-12,0.9,1.68996924796811,0.2,90,b3c777fae3679fef03851ace2ce19688290bf98d3ec5dbadc8a210994ee336bf,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,28.6536271930651,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8,9.8,8,10,8,9.8,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8.2,9.8,7.6,10,8,9.8,8,10.2,0,0.141421356237309,0.141421356237309,0.316227766016838,1,0,0.199999999999999,0,0.399999999999999,0.199999999999999,80,197,0,0,0.1639544
156,156,CD_K2_L4_N2_P05,CD_K2_L4_N2_P05,89,K2,4,K1V_L4_N2,CD_K2_L4_N2_P05,5,5,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,4,2526075704,2526075804,2526075904,8,10.1,0,-6,0.99,2.71279708971046,0.15,120,c3e6ed3a513a88ebcb365b7bc6b02a2e701ba71e0024a036074809cb5df968bc,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,120.532806745241,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,8.0375,10.0350480947162,7.9625,10.1649519052838,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8,10,8,10.2,8.2,9.8,8,10,0.117924764150707,0.203047701152299,0.234807621135331,0.0513285392665074,0,-0.0749999999999993,0.129903810567665,-0.199999999999999,0.199999999999999,0.143312510873732,83,200,0,0,0.1102903
157,157,CD_K2_L4_N2_P06,CD_K2_L4_N2_P06,90,K2,4,K1V_L4_N2,CD_K2_L4_N2_P06,6,6,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,4,2526075705,2526075805,2526075905,7.9,9.95,-6,-6,0.9,0.54604543173247,0.18,150,475e83071fb1618df6cd42773b361d42c3f8589c465357bc6b7e60e44dc07555,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,49.129896391372,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,7.9779422863406,9.905,7.8220577136594,9.995,8,10,K2_GROUPED_Q1_KQ2,8.6,10,8,10,8.4,10.2,8,10,0.323879739199228,0.208626460450251,0.385257167958962,0.46242256453988,1,-0.155884572681199,0.0899999999999999,-0.4,-0.199999999999999,0.379067727266567,103,240,0,0,0.1571665
158,158,CD_K2_L4_N2_P07,CD_K2_L4_N2_P07,91,K2,4,K1V_L4_N2,CD_K2_L4_N2_P07,7,7,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,4,2526075706,2526075806,2526075906,8.1,10.05,-6,-12,0.99,3.35121974908728,0.1,45,eba9ebd7cfe0767093d8d8967b12a3b2b0c26e089e80148e4fdf5279426473a7,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,34.2153958330719,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.06464466094067,10.0146446609407,8.13535533905933,10.0853553390593,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8,9.8,8.2,10,7.6,9.8,8.2,10,0.331717947305242,0.16333686720436,0.36975090094892,0.175664066832887,0,0.0707106781186546,0.0707106781186546,0.6,0.199999999999999,0.544851277882462,101,238,0,0,0.1198702
159,159,CD_K2_L4_N2_P08,CD_K2_L4_N2_P08,92,K2,4,K1V_L4_N2,CD_K2_L4_N2_P08,8,8,1,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,4,2526075707,2526075807,2526075907,8,10,-9,-12,0.99,0.103088504967548,0.05,135,087df332cedf1193df4540f4a09270df437ff35fa7275750ad357710d9668ec2,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,9.8848220915828,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.01767766952966,9.98232233047034,7.98232233047034,10.0176776695297,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8.6,10.2,8,10,8,10,8,10.2,0.0176776695296641,0.129525928269467,0.130726684705407,0.439947647099213,1,-0.0353553390593282,0.0353553390593291,0,0.199999999999999,0.168397934596207,98,235,0,0,0.2115903
160,160,CD_K2_L4_N2_P08,CD_K2_L4_N2_P08,92,K2,4,K1V_L4_N2,CD_K2_L4_N2_P08,8,8,1,SENSITIVITY_FULL_PARENT_5X5,STAGE5_TOEPLITZ_CORRELATED,4,2526075707,2526075807,2526075907,8,10,-9,-12,0.99,0.103088504967548,0.05,135,087df332cedf1193df4540f4a09270df437ff35fa7275750ad357710d9668ec2,6ef25d82d7fb24d23dd3309eb2b3b5a671f0a3ed8e2acedef1ebfa9682eb413d,fa112e2fc1828199f3d4dc4367c83dbea582e692ebeb7903929dbf9fd193d185,38.4840335105626,7.50633368667477,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.01767766952966,9.98232233047034,7.98232233047034,10.0176776695297,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8.6,10.2,8,10,8,10,8,10.2,0.0176776695296641,0.129525928269467,0.130726684705407,0.439947647099213,1,-0.0353553390593282,0.0353553390593291,0,0.199999999999999,0.168397934596207,98,235,0,0,0.1776802
161,161,CD_K2_L8_N1_P01,CD_K2_L8_N1_P01,93,K2,5,K1V_L8_N1,CD_K2_L8_N1_P01,1,1,1,PRIMARY_RECT_E14_A31,WHITE,8,2526076700,2526076800,2526076900,8,10,6,0,0,5.41782185556915,0.35,0,ac1480f3dac84e05cf74fad5b3dee85e0974806ec3f9c73f6b84dd9329562aa2,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,592.118056403281,K2_RESOLVED,K2_RESOLVED,0,0,0,0,0,1,1,1,VALID_FOR_LRT,VALID_FOR_LRT,OK,1,1,7.825,10,8.175,10,8,10,K2_GROUPED_Q1_KQ2,7.8,10,8.2,10,7.8,10,8.2,10,0.0249999999999995,0,0.0249999999999995,0.0249999999999995,1,0.350000000000001,0,0.399999999999999,0,0.0499999999999989,99,236,0,0,204.7901719
162,162,CD_K2_L8_N1_P01,CD_K2_L8_N1_P01,93,K2,5,K1V_L8_N1,CD_K2_L8_N1_P01,1,1,1,SENSITIVITY_FULL_PARENT_5X5,WHITE,8,2526076700,2526076800,2526076900,8,10,6,0,0,5.41782185556915,0.35,0,ac1480f3dac84e05cf74fad5b3dee85e0974806ec3f9c73f6b84dd9329562aa2,6ef25d82d7fb24d23dd3309eb2b3b5a671f0a3ed8e2acedef1ebfa9682eb413d,fa112e2fc1828199f3d4dc4367c83dbea582e692ebeb7903929dbf9fd193d185,38.4840335105626,809.57873574978,K2_RESOLVED,K2_RESOLVED,0,0,0,0,0,1,1,1,VALID_FOR_LRT,VALID_FOR_LRT,OK,1,1,7.825,10,8.175,10,8,10,K2_GROUPED_Q1_KQ2,7.8,10,8.2,10,7.8,10,8.2,10,0.0249999999999995,0,0.0249999999999995,0.0249999999999995,1,0.350000000000001,0,0.399999999999999,0,0.0499999999999989,99,236,0,0,206.5549458
163,163,CD_K2_L8_N1_P02,CD_K2_L8_N1_P02,94,K2,5,K1V_L8_N1,CD_K2_L8_N1_P02,2,2,0,PRIMARY_RECT_E14_A31,WHITE,8,2526076701,2526076801,2526076901,7.9,10,6,-6,0.9,2.7849655765238,0.3,30,90dfe1819f7d6ff0aa9524ef9ebeb498349d017fee9b641afab37b71fd82ca4a,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,562.143496316991,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,7.77009618943233,9.925,8.02990381056767,10.075,7.6,9.8,K2_GROUPED_Q2_KQ1_PLUS_KQ1,7.8,9.8,8,10.2,7.6,9.8,8.2,10.2,0.170096189432334,0.125,0.211086981264598,0.128527187343639,0,0.259807621135331,0.149999999999999,0.6,0.399999999999999,0.422173962529195,83,200,0,0,0.1446408
164,164,CD_K2_L8_N1_P03,CD_K2_L8_N1_P03,95,K2,5,K1V_L8_N1,CD_K2_L8_N1_P03,3,3,0,PRIMARY_RECT_E14_A31,WHITE,8,2526076702,2526076802,2526076902,8.1,10,0,-6,0.9,0.793912460151953,0.24,60,9e09b17ebfa7e97a94b722f6125b356c7c66bcbf23f7b0ad0e65f53bfabc981d,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,126.886537809982,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,8.04,9.89607695154587,8.16,10.1039230484541,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8.4,9.8,8.2,10,7.8,9.8,8.2,10,0.172046505340852,0.100076921960927,0.199036153271644,0.274982527279778,1,0.120000000000001,0.207846096908266,0.399999999999999,0.199999999999999,0.28010990920832,83,200,0,0,0.1055168
165,165,CD_K2_L8_N1_P04,CD_K2_L8_N1_P04,96,K2,5,K1V_L8_N1,CD_K2_L8_N1_P04,4,4,0,PRIMARY_RECT_E14_A31,WHITE,8,2526076703,2526076803,2526076903,8,9.9,0,-12,0.9,2.97235386185872,0.2,90,456a01c70dcb059d9db719127ff0f9edf1f8be6437df35273618eb403e40a55c,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,70.3774702983291,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,8,9.8,8,10,8,9.8,K2_GROUPED_Q1_KQ2,8,9.8,8.6,9.8,8,9.8,8,10.2,0,0.141421356237309,0.141421356237309,0.447213595499958,1,0,0.199999999999999,0,0.399999999999999,0.199999999999999,116,273,0,0,0.1717
166,166,CD_K2_L8_N1_P05,CD_K2_L8_N1_P05,97,K2,5,K1V_L8_N1,CD_K2_L8_N1_P05,5,5,0,PRIMARY_RECT_E14_A31,WHITE,8,2526076704,2526076804,2526076904,8,10.1,0,-6,0.99,3.40944405540806,0.15,120,c3ee3dea408ef25f6d73962d7a1831c4ade36b3898846bad5b4a1b3d6a48878b,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,191.271946680119,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,8.0375,10.0350480947162,7.9625,10.1649519052838,8.2,10,K2_GROUPED_Q1_KQ2,8.2,10,7.8,10,8,9.8,8.2,10,0.170018381359192,0.203047701152299,0.264829414799854,0.201556443707464,0,-0.0749999999999993,0.129903810567665,0.199999999999999,0.199999999999999,0.283793015722609,134,301,0,0,0.1365597
167,167,CD_K2_L8_N1_P06,CD_K2_L8_N1_P06,98,K2,5,K1V_L8_N1,CD_K2_L8_N1_P06,6,6,0,PRIMARY_RECT_E14_A31,WHITE,8,2526076705,2526076805,2526076905,7.9,9.95,-6,-6,0.9,4.23016644764975,0.18,150,c625b90668dc6c232343f1db53d49ec5bac4a29c031321b45bc307c6bcab5aca,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,93.0741706756588,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,7.9779422863406,9.905,7.8220577136594,9.995,8,10,K2_GROUPED_Q1_KQ2,8.4,10,7.8,10,8.2,9.8,7.8,10,0.157791271823761,0.0743303437365916,0.174422147285716,0.306324383939053,1,-0.155884572681199,0.0899999999999999,-0.399999999999999,0.199999999999999,0.267754256464842,142,319,0,0,0.1741628
168,168,CD_K2_L8_N1_P07,CD_K2_L8_N1_P07,99,K2,5,K1V_L8_N1,CD_K2_L8_N1_P07,7,7,0,PRIMARY_RECT_E14_A31,WHITE,8,2526076706,2526076806,2526076906,8.1,10.05,-6,-12,0.99,2.92716866233818,0.1,45,704206d3a1ffd419b8d9c28386f5ec1c51c914900e668141ac6b2e2c2d03f286,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,21.5366936182277,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.06464466094067,10.0146446609407,8.13535533905933,10.0853553390593,8,10,K2_GROUPED_Q1_KQ2,7.4,10,8,10,7.4,9.8,8,10,0.479621513867344,0.16333686720436,0.506671223529162,0.48351504274883,0,0.0707106781186546,0.0707106781186546,0.6,0.199999999999999,0.544851277882462,84,201,0,0,0.1042524
169,169,CD_K2_L8_N1_P08,CD_K2_L8_N1_P08,100,K2,5,K1V_L8_N1,CD_K2_L8_N1_P08,8,8,1,PRIMARY_RECT_E14_A31,WHITE,8,2526076707,2526076807,2526076907,8,10,-9,-12,0.99,3.33475007112019,0.05,135,f2bcd2788f877fa418b213154519736a69a6fd766cfd5d70612888eb27311012,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,19.5282839264505,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.01767766952966,9.98232233047034,7.98232233047034,10.0176776695297,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8.6,9.8,8,10,8,9.8,8,10.2,0.0176776695296641,0.182322330470335,0.183177324437644,0.431836617688065,1,-0.0353553390593282,0.0353553390593291,0,0.399999999999999,0.366354648875288,79,196,0,0,0.1427287
170,170,CD_K2_L8_N1_P08,CD_K2_L8_N1_P08,100,K2,5,K1V_L8_N1,CD_K2_L8_N1_P08,8,8,1,SENSITIVITY_FULL_PARENT_5X5,WHITE,8,2526076707,2526076807,2526076907,8,10,-9,-12,0.99,3.33475007112019,0.05,135,f2bcd2788f877fa418b213154519736a69a6fd766cfd5d70612888eb27311012,6ef25d82d7fb24d23dd3309eb2b3b5a671f0a3ed8e2acedef1ebfa9682eb413d,fa112e2fc1828199f3d4dc4367c83dbea582e692ebeb7903929dbf9fd193d185,38.4840335105626,17.9297098044746,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.01767766952966,9.98232233047034,7.98232233047034,10.0176776695297,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8.6,9.8,8,10,8,9.8,8,10.2,0.0176776695296641,0.182322330470335,0.183177324437644,0.431836617688065,1,-0.0353553390593282,0.0353553390593291,0,0.399999999999999,0.366354648875288,79,196,0,0,0.1437319
171,171,CD_K2_L8_N2_P01,CD_K2_L8_N2_P01,101,K2,6,K1V_L8_N2,CD_K2_L8_N2_P01,1,1,1,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,8,2526077700,2526077800,2526077900,8,10,6,0,0,5.12630580083127,0.35,0,2ac61b7444c977e7cea97410554f5c8d11dcc93ba046117526fc5bcfd66d98aa,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,827.335983078004,K2_RESOLVED,K2_RESOLVED,0,0,0,0,0,1,1,1,VALID_FOR_LRT,VALID_FOR_LRT,OK,1,1,7.825,10,8.175,10,8,10,K2_GROUPED_Q1_KQ2,8,10,8.2,10,7.8,10,8.2,10,0.0249999999999995,0,0.0249999999999995,0.125,1,0.350000000000001,0,0.399999999999999,0,0.0499999999999989,154,351,0,0,202.5854732
172,172,CD_K2_L8_N2_P01,CD_K2_L8_N2_P01,101,K2,6,K1V_L8_N2,CD_K2_L8_N2_P01,1,1,1,SENSITIVITY_FULL_PARENT_5X5,STAGE5_TOEPLITZ_CORRELATED,8,2526077700,2526077800,2526077900,8,10,6,0,0,5.12630580083127,0.35,0,2ac61b7444c977e7cea97410554f5c8d11dcc93ba046117526fc5bcfd66d98aa,6ef25d82d7fb24d23dd3309eb2b3b5a671f0a3ed8e2acedef1ebfa9682eb413d,fa112e2fc1828199f3d4dc4367c83dbea582e692ebeb7903929dbf9fd193d185,38.4840335105626,1127.19927530726,K2_RESOLVED,K2_RESOLVED,0,0,0,0,0,1,1,1,VALID_FOR_LRT,VALID_FOR_LRT,OK,1,1,7.825,10,8.175,10,8,10,K2_GROUPED_Q1_KQ2,8,10,8.2,10,7.8,10,8.2,10,0.0249999999999995,0,0.0249999999999995,0.125,1,0.350000000000001,0,0.399999999999999,0,0.0499999999999989,154,351,0,0,204.4995871
173,173,CD_K2_L8_N2_P02,CD_K2_L8_N2_P02,102,K2,6,K1V_L8_N2,CD_K2_L8_N2_P02,2,2,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,8,2526077701,2526077801,2526077901,7.9,10,6,-6,0.9,1.9119566149162,0.3,30,be1a6b175a04c93a5a4c06dabcf9ad80bfb514b72509afa0740b102fe9e5b76e,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,497.120965225752,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,7.77009618943233,9.925,8.02990381056767,10.075,7.8,10,K2_GROUPED_Q1_KQ2,7.6,10,7.8,10,7.6,9.8,8,10,0.12212074259901,0.103077640640441,0.159807621135332,0.21568318869691,1,0.259807621135331,0.149999999999999,0.4,0.199999999999999,0.148841872776901,124,281,0,0,0.1820922
