trial_id,white_snr_db,profile_id,noise_profile_id,L,replicate_id,tangent_valid,full4d_valid,tangent_loglik,full4d_loglik,likelihood_tolerance,numerical_optimization_incomplete_flag,complete_likelihood_subset_flag,tangent_joint_RMSE_deg,full4d_joint_RMSE_deg,paired_delta_deg,paired_outcome,optimizer_status,score_call_count,SVD_call_count,runtime_sec
MC1_K2_N2_L1_SP18_P1_R05,18,P1,STAGE5_TOEPLITZ_CORRELATED,1,5,1,1,-32.2212374835704,-31.7920934772819,4.5789132462304e-13,0,1,0.0788714173809499,0.141745173061853,-0.0628737556809027,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4986,9972,4.2353407
MC1_K2_N2_L1_SP18_P1_R06,18,P1,STAGE5_TOEPLITZ_CORRELATED,1,6,1,1,-22.4045656654819,-19.9480644266128,3.18388027629366e-13,0,1,0.424350790182847,0.479684315139783,-0.0553335249569358,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,2765,5530,2.251257
MC1_K2_N2_L1_SP18_P1_R07,18,P1,STAGE5_TOEPLITZ_CORRELATED,1,7,1,1,-32.6416276731957,-32.0230465171301,4.63865428531501e-13,0,1,0.0972865689661122,0.139648608111417,-0.0423620391453045,TANGENT_WIN,FULL4D_CML_CONVERGED,2871,5742,2.4027922
MC1_K2_N2_L1_SP18_P1_R08,18,P1,STAGE5_TOEPLITZ_CORRELATED,1,8,1,1,-22.9236324551762,-22.1616324850208,3.25764410365198e-13,0,1,0.141681308325435,0.152499787022533,-0.0108184786970982,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5146,10292,4.2194521
MC1_K2_N2_L1_SP18_P1_R09,18,P1,STAGE5_TOEPLITZ_CORRELATED,1,9,1,1,-27.3029657547457,-26.8961563900708,3.87998479634827e-13,0,1,0.159212029205298,0.147928223347459,0.0112838058578393,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5223,10446,4.2894837
MC1_K2_N2_L1_SP18_P1_R10,18,P1,STAGE5_TOEPLITZ_CORRELATED,1,10,1,1,-32.8702847850776,-32.1052413296808,4.67114841528053e-13,0,1,0.154130642003247,0.238553901451177,-0.0844232594479305,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5299,10598,4.3737321
MC1_K2_N2_L1_SP18_P2_R01,18,P2,STAGE5_TOEPLITZ_CORRELATED,1,1,1,1,-25.2502544435305,-25.1413486804489,3.58827697418896e-13,0,1,0.0807520619237667,0.277269317490879,-0.196517255567112,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4827,9654,3.9829126
MC1_K2_N2_L1_SP18_P2_R02,18,P2,STAGE5_TOEPLITZ_CORRELATED,1,2,1,1,-25.1541021905658,-23.0201255543996,3.57461291721475e-13,0,1,0.264575131106459,0.264316856553274,0.0002582745531855,TANGENT_LOSS,FULL4D_CML_STATIONARY,2813,5626,2.3219161
MC1_K2_N2_L1_SP18_P2_R03,18,P2,STAGE5_TOEPLITZ_CORRELATED,1,3,1,1,-26.245653368305,-25.8930950405768,3.72973166922534e-13,0,1,0.264575131106459,0.178186897826767,0.086388233279692,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5050,10100,4.298723
MC1_K2_N2_L1_SP18_P2_R04,18,P2,STAGE5_TOEPLITZ_CORRELATED,1,4,1,1,-28.1007774988108,-27.8128668885559,3.99336066419818e-13,0,1,0.264575131106459,0.256324834998556,0.0082502961079034,TANGENT_LOSS,FULL4D_CML_STATIONARY,1817,3634,1.5382394
MC1_K2_N2_L1_SP18_P2_R05,18,P2,STAGE5_TOEPLITZ_CORRELATED,1,5,1,1,-30.0032652457619,-29.5594450348959,4.26372043389192e-13,0,1,0.435889894354067,0.432314975999498,0.0035749183545688,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5357,10714,4.4321448
MC1_K2_N2_L1_SP18_P2_R06,18,P2,STAGE5_TOEPLITZ_CORRELATED,1,6,1,1,-20.3639409814907,-20.1381257155286,2.89389006716912e-13,0,1,0.292685769167881,0.279297277510952,0.0133884916569293,TANGENT_LOSS,FULL4D_CML_CONVERGED,2387,4774,2.0400538
MC1_K2_N2_L1_SP18_P2_R07,18,P2,STAGE5_TOEPLITZ_CORRELATED,1,7,1,1,-22.7780200645642,-21.813739967708,3.23695133837478e-13,0,1,0.208943175862391,0.236119042801203,-0.0271758669388117,TANGENT_WIN,FULL4D_CML_STATIONARY,3124,6248,2.589176
MC1_K2_N2_L1_SP18_P2_R08,18,P2,STAGE5_TOEPLITZ_CORRELATED,1,8,1,1,-28.4393183307156,-27.8729410645062,4.04147020997181e-13,0,1,0.412310562561766,0.451294418892234,-0.0389838563304677,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4175,8350,3.6106624
MC1_K2_N2_L1_SP18_P2_R09,18,P2,STAGE5_TOEPLITZ_CORRELATED,1,9,1,1,-24.0519019487872,-23.832616039684,3.41798084218499e-13,0,1,0.165824454796018,0.18911195483015,-0.0232875000341317,TANGENT_WIN,FULL4D_CML_CONVERGED,4882,9764,4.0294996
MC1_K2_N2_L1_SP18_P2_R10,18,P2,STAGE5_TOEPLITZ_CORRELATED,1,10,1,1,-26.096452142219,-26.0440995369071,3.70852889975296e-13,0,1,0.264575131106459,0.258555301495681,0.00601982961077802,TANGENT_LOSS,FULL4D_CML_STATIONARY,4767,9534,3.9365924
MC1_K2_N2_L1_SP18_P3_R01,18,P3,STAGE5_TOEPLITZ_CORRELATED,1,1,1,1,-22.5202824344198,-22.4181673227811,3.20032461820855e-13,0,1,0.0368613982718114,0.3862345624089,-0.349373164137089,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3875,7750,3.223103
MC1_K2_N2_L1_SP18_P3_R02,18,P3,STAGE5_TOEPLITZ_CORRELATED,1,2,1,1,-27.1771262551545,-27.0480513045807,3.86210192788703e-13,0,1,0.0692236060978147,0.245056362629775,-0.17583275653196,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3241,6482,2.8223721
MC1_K2_N2_L1_SP18_P3_R03,18,P3,STAGE5_TOEPLITZ_CORRELATED,1,3,1,1,-31.9368541165969,-31.9388263574012,4.5384999391156e-13,1,0,0.0324855125873385,0.0406512946065228,-0.00816578201918432,TANGENT_WIN,FULL4D_CML_CONVERGED,3918,7836,3.3851702
MC1_K2_N2_L1_SP18_P3_R04,18,P3,STAGE5_TOEPLITZ_CORRELATED,1,4,1,1,-31.8071630130224,-31.3343252763809,4.52006972480808e-13,0,1,0.539096466321195,0.543837281728711,-0.00474081540751647,TANGENT_WIN,FULL4D_CML_CONVERGED,3735,7470,3.0977261
MC1_K2_N2_L1_SP18_P3_R05,18,P3,STAGE5_TOEPLITZ_CORRELATED,1,5,1,1,-34.9364757291224,-33.1216391359401,4.96477180847739e-13,0,1,0.0957753090783281,0.241386919919488,-0.14561161084116,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5263,10526,4.3311554
MC1_K2_N2_L1_SP18_P3_R06,18,P3,STAGE5_TOEPLITZ_CORRELATED,1,6,1,1,-28.712646584592,-28.5504547675617,4.08031249102578e-13,0,1,0.524999999999999,0.529203577134152,-0.00420357713415254,TANGENT_WIN,FULL4D_CML_STATIONARY,1300,2600,1.0948652
MC1_K2_N2_L1_SP18_P3_R07,18,P3,STAGE5_TOEPLITZ_CORRELATED,1,7,1,1,-27.1868658425168,-26.8116901576656,3.86348600649694e-13,0,1,0.0710505386415454,0.219726826761106,-0.148676288119561,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5059,10118,4.1934136
MC1_K2_N2_L1_SP18_P3_R08,18,P3,STAGE5_TOEPLITZ_CORRELATED,1,8,1,1,-21.4316557767695,-20.8583720191846,3.04562146549891e-13,0,1,0.219999102910499,0.356501489143999,-0.1365023862335,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4923,9846,4.1892311
MC1_K2_N2_L1_SP18_P3_R09,18,P3,STAGE5_TOEPLITZ_CORRELATED,1,9,1,1,-32.0434023507858,-31.6970404091321,4.55364135387779e-13,0,1,0.0796705008281666,0.165052073547198,-0.0853815727190315,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4926,9852,4.1763958
MC1_K2_N2_L1_SP18_P3_R10,18,P3,STAGE5_TOEPLITZ_CORRELATED,1,10,1,1,-26.9274060640748,-25.9558080595491,3.82661455433816e-13,0,1,0.0343814429902904,0.205247159904491,-0.170865716914201,TANGENT_WIN,FULL4D_CML_STATIONARY,5317,10634,4.416786
MC1_K2_N2_L1_SP18_P4_R01,18,P4,STAGE5_TOEPLITZ_CORRELATED,1,1,1,1,-34.4949625848285,-34.3238712054828,4.90202901699327e-13,0,1,0.101765428142751,0.177974050935799,-0.0762086227930482,TANGENT_WIN,FULL4D_CML_CONVERGED,4063,8126,3.3816545
MC1_K2_N2_L1_SP18_P4_R02,18,P4,STAGE5_TOEPLITZ_CORRELATED,1,2,1,1,-22.2143101650509,-22.2144856792061,3.15684334353973e-13,1,0,0.0826261360719039,0.0827215962601288,-9.54601882248718e-05,TANGENT_WIN,FULL4D_CML_CONVERGED,3802,7604,3.1922326
MC1_K2_N2_L1_SP18_P4_R03,18,P4,STAGE5_TOEPLITZ_CORRELATED,1,3,1,1,-20.7255211767242,-20.2580478677972,2.9452737033927e-13,0,1,0.114654566056127,0.242275810078289,-0.127621244022162,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5098,10196,4.1761423
MC1_K2_N2_L1_SP18_P4_R04,18,P4,STAGE5_TOEPLITZ_CORRELATED,1,4,1,1,-24.7349923818895,-24.5164528794737,3.5150538312066e-13,0,1,0.506671223529162,0.519533682507286,-0.0128624589781243,TANGENT_WIN,FULL4D_CML_STATIONARY,3484,6968,2.8569771
MC1_K2_N2_L1_SP18_P4_R05,18,P4,STAGE5_TOEPLITZ_CORRELATED,1,5,1,1,-32.2283329065465,-31.8132766744474,4.57992156648096e-13,0,1,0.409791327614598,0.481378115003465,-0.0715867873888668,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4765,9530,4.3758992
MC1_K2_N2_L1_SP18_P4_R06,18,P4,STAGE5_TOEPLITZ_CORRELATED,1,6,1,1,-23.867493362885,-22.834829191168,3.39177480596007e-13,0,1,0.341636837522738,0.400212950495246,-0.0585761129725083,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4320,8640,3.5584375
MC1_K2_N2_L1_SP18_P4_R07,18,P4,STAGE5_TOEPLITZ_CORRELATED,1,7,1,1,-31.2612339762673,-28.9869213732769,4.44248854254671e-13,0,1,0.411329722783459,0.581381792747274,-0.170052069963815,TANGENT_WIN,FULL4D_CML_CONVERGED,3037,6074,2.5268375
MC1_K2_N2_L1_SP18_P4_R08,18,P4,STAGE5_TOEPLITZ_CORRELATED,1,8,1,1,-25.8151104751431,-25.4689751065479,3.66854784419148e-13,0,1,0.217273359271839,0.279392690960645,-0.0621193316888061,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4997,9994,4.1392057
MC1_K2_N2_L1_SP18_P4_R09,18,P4,STAGE5_TOEPLITZ_CORRELATED,1,9,1,1,-31.4249935430715,-29.9232823978308,4.4657601766675e-13,0,1,0.409791327614598,0.447639235052538,-0.0378479074379402,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4773,9546,3.9136464
MC1_K2_N2_L1_SP18_P4_R10,18,P4,STAGE5_TOEPLITZ_CORRELATED,1,10,1,1,-22.3599108854009,-21.9672142617149,3.17753445037296e-13,0,1,0.386839321864612,0.40313218056735,-0.0162928587027378,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4028,8056,3.386694
MC1_K2_N2_L1_SP22_P1_R01,22,P1,STAGE5_TOEPLITZ_CORRELATED,1,1,1,1,-35.7579594566968,-33.3537890076936,5.08151166751202e-13,0,1,0.141681308325435,0.0920807169754854,0.0496005913499496,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,2841,5682,2.4297732
MC1_K2_N2_L1_SP22_P1_R02,22,P1,STAGE5_TOEPLITZ_CORRELATED,1,2,1,1,-27.8957035069938,-27.5685956902422,3.9642178971624e-13,0,1,0.0442093789080344,0.0789756738792528,-0.0347662949712184,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4960,9920,4.4927392
MC1_K2_N2_L1_SP22_P1_R03,22,P1,STAGE5_TOEPLITZ_CORRELATED,1,3,1,1,-29.3566485721302,-28.3748493132555,4.17183067783785e-13,0,1,0.0830937392200336,0.119339671913732,-0.0362459326936984,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5031,10062,4.9768887
MC1_K2_N2_L1_SP22_P1_R04,22,P1,STAGE5_TOEPLITZ_CORRELATED,1,4,1,1,-28.4499349036963,-26.4176233613812,4.04297891573383e-13,0,1,0.0241121941517409,0.0856641040467084,-0.0615519098949675,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5027,10054,4.1595038
MC1_K2_N2_L1_SP22_P1_R05,22,P1,STAGE5_TOEPLITZ_CORRELATED,1,5,1,1,-32.1814185015106,-31.7885877975026,4.57325462854081e-13,0,1,0.0782964888631993,0.112348835832031,-0.0340523469688314,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4910,9820,4.0627252
MC1_K2_N2_L1_SP22_P1_R06,22,P1,STAGE5_TOEPLITZ_CORRELATED,1,6,1,1,-23.5733360884083,-23.161538390588,3.34997254304999e-13,0,1,0.318255866504301,0.122269688908576,0.195986177595725,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,3276,6552,2.6960188
MC1_K2_N2_L1_SP22_P1_R07,22,P1,STAGE5_TOEPLITZ_CORRELATED,1,7,1,1,-32.0520889129898,-31.5110224259365,4.55487578861235e-13,0,1,0.111118940807953,0.133241059519559,-0.022122118711606,TANGENT_WIN,FULL4D_CML_STATIONARY,2492,4984,2.0667843
MC1_K2_N2_L1_SP22_P1_R08,22,P1,STAGE5_TOEPLITZ_CORRELATED,1,8,1,1,-22.8008887179831,-22.0184804956383,3.24020116948746e-13,0,1,0.141681308325435,0.137869271254105,0.00381203707133018,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5315,10630,4.501793
MC1_K2_N2_L1_SP22_P1_R09,22,P1,STAGE5_TOEPLITZ_CORRELATED,1,9,1,1,-27.1936380273334,-27.0139348582734,3.86444839184227e-13,0,1,0.153323190693409,0.092561956117226,0.0607612345761829,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4982,9964,4.1246122
MC1_K2_N2_L1_SP22_P1_R10,22,P1,STAGE5_TOEPLITZ_CORRELATED,1,10,1,1,-32.6931996518729,-32.4277676066833,4.64598310427859e-13,0,1,0.151444640363686,0.161966039551378,-0.0105213991876925,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5076,10152,4.1955025
MC1_K2_N2_L1_SP22_P2_R01,22,P2,STAGE5_TOEPLITZ_CORRELATED,1,1,1,1,-25.3682097446296,-25.026355666459,3.60503943065703e-13,0,1,0.12291437494779,0.147037309954712,-0.0241229350069223,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3424,6848,2.9316396
MC1_K2_N2_L1_SP22_P2_R02,22,P2,STAGE5_TOEPLITZ_CORRELATED,1,2,1,1,-24.4633638783796,-22.1346806332612,3.47645309920773e-13,0,1,0.264575131106459,0.258610440119915,0.00596469098654367,TANGENT_LOSS,FULL4D_CML_STATIONARY,1930,3860,1.6241589
MC1_K2_N2_L1_SP22_P2_R03,22,P2,STAGE5_TOEPLITZ_CORRELATED,1,3,1,1,-26.9158664943852,-26.0039573165712,3.82497468285482e-13,0,1,0.264575131106459,0.231633260875452,0.0329418702310068,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4304,8608,3.6330963
MC1_K2_N2_L1_SP22_P2_R04,22,P2,STAGE5_TOEPLITZ_CORRELATED,1,4,1,1,-29.3018298755547,-27.7802348782262,4.16404047251073e-13,0,1,0.142157666375219,0.236829227713992,-0.0946715613387726,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,2818,5636,2.3596892
MC1_K2_N2_L1_SP22_P2_R05,22,P2,STAGE5_TOEPLITZ_CORRELATED,1,5,1,1,-30.455700111782,-29.7437080950376,4.32801529538295e-13,0,1,0.129904196039258,0.45295241620491,-0.323048220165652,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4397,8794,3.6662348
MC1_K2_N2_L1_SP22_P2_R06,22,P2,STAGE5_TOEPLITZ_CORRELATED,1,6,1,1,-20.3525487267982,-20.0972060859498,2.89227113040599e-13,0,1,0.228656948893645,0.20492707471417,0.0237298741794753,TANGENT_LOSS,FULL4D_CML_CONVERGED,2344,4688,1.9656722
MC1_K2_N2_L1_SP22_P2_R07,22,P2,STAGE5_TOEPLITZ_CORRELATED,1,7,1,1,-21.9272367090614,-21.3297353423732,3.11604775178316e-13,0,1,0.202235439626429,0.213050444292167,-0.0108150046657377,TANGENT_WIN,FULL4D_CML_STATIONARY,3540,7080,2.9528672
MC1_K2_N2_L1_SP22_P2_R08,22,P2,STAGE5_TOEPLITZ_CORRELATED,1,8,1,1,-28.267751217755,-27.764118805848,4.01708905680991e-13,0,1,0.299999999999999,0.314113450477724,-0.014113450477725,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4304,8608,3.6063409
MC1_K2_N2_L1_SP22_P2_R09,22,P2,STAGE5_TOEPLITZ_CORRELATED,1,9,1,1,-24.0870808712352,-23.9200062482514,3.42298006774445e-13,0,1,0.140627888392828,0.162150048262248,-0.0215221598694199,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4969,9938,4.0921035
MC1_K2_N2_L1_SP22_P2_R10,22,P2,STAGE5_TOEPLITZ_CORRELATED,1,10,1,1,-26.3465790534341,-26.0465274522473,3.74407407170936e-13,0,1,0.080912679315815,0.244094491648546,-0.163181812332731,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5045,10090,4.1592015
MC1_K2_N2_L1_SP22_P3_R01,22,P3,STAGE5_TOEPLITZ_CORRELATED,1,1,1,1,-22.5154245827849,-22.5197433040823,3.19963427597044e-13,1,0,0.0280382929789646,0.0322178311652121,-0.00417953818624748,TANGENT_WIN,FULL4D_CML_STATIONARY,3925,7850,3.4205713
MC1_K2_N2_L1_SP22_P3_R02,22,P3,STAGE5_TOEPLITZ_CORRELATED,1,2,1,1,-27.1869660758268,-27.1660804603999,3.863500250507e-13,0,1,0.0441193248650806,0.0548200533516675,-0.0107007284865869,TANGENT_WIN,FULL4D_CML_CONVERGED,3289,6578,2.6994105
MC1_K2_N2_L1_SP22_P3_R03,22,P3,STAGE5_TOEPLITZ_CORRELATED,1,3,1,1,-31.9386085058475,-31.929202404467,4.53874925282314e-13,0,1,0.0239088921376085,0.0306067454887646,-0.00669785335115607,TANGENT_WIN,FULL4D_CML_STATIONARY,4556,9112,3.7735746
MC1_K2_N2_L1_SP22_P3_R04,22,P3,STAGE5_TOEPLITZ_CORRELATED,1,4,1,1,-32.5721873274722,-31.2471606427858,4.62878621867051e-13,0,1,0.0299604527308165,0.519678014115661,-0.489717561384844,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5133,10266,4.2137615
MC1_K2_N2_L1_SP22_P3_R05,22,P3,STAGE5_TOEPLITZ_CORRELATED,1,5,1,1,-34.8270742195138,-32.4602212885139,4.94922491889068e-13,0,1,0.0836216725992871,0.247583474608438,-0.163961802009151,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5223,10446,4.2828923
MC1_K2_N2_L1_SP22_P3_R06,22,P3,STAGE5_TOEPLITZ_CORRELATED,1,6,1,1,-28.7812330299271,-28.5785699167169,4.09005921112667e-13,0,1,0.524999999999999,0.527921454435308,-0.00292145443530878,TANGENT_WIN,FULL4D_CML_STATIONARY,3368,6736,2.9250899
MC1_K2_N2_L1_SP22_P3_R07,22,P3,STAGE5_TOEPLITZ_CORRELATED,1,7,1,1,-27.1837775702597,-26.7274654722533,3.86304713661328e-13,0,1,0.0449959938497999,0.180810146630898,-0.135814152781098,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5024,10048,4.273419
MC1_K2_N2_L1_SP22_P3_R08,22,P3,STAGE5_TOEPLITZ_CORRELATED,1,8,1,1,-21.5170003981046,-20.8876778974796,3.05774966564408e-13,0,1,0.136692761127595,0.358164365487755,-0.22147160436016,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4881,9762,4.0767552
MC1_K2_N2_L1_SP22_P3_R09,22,P3,STAGE5_TOEPLITZ_CORRELATED,1,9,1,1,-31.9896177551219,-31.3373245043275,4.54599810312884e-13,0,1,0.0554047849284773,0.161208253486838,-0.105803468558361,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4696,9392,3.8998387
MC1_K2_N2_L1_SP22_P3_R10,22,P3,STAGE5_TOEPLITZ_CORRELATED,1,10,1,1,-26.9296218090556,-25.645007712204,3.82692943063824e-13,0,1,0.0296386027151689,0.203079940817101,-0.173441338101932,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5386,10772,4.4142203
MC1_K2_N2_L1_SP22_P4_R01,22,P4,STAGE5_TOEPLITZ_CORRELATED,1,1,1,1,-34.4482854317025,-34.098496912886,4.89539579457734e-13,0,1,0.0943781480500198,0.173271953323267,-0.0788938052732473,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4594,9188,3.9526584
MC1_K2_N2_L1_SP22_P4_R02,22,P4,STAGE5_TOEPLITZ_CORRELATED,1,2,1,1,-22.1780340039657,-22.1755193789158,3.15168819099166e-13,0,1,0.0848189750801807,0.083356249041886,0.00146272603829473,TANGENT_LOSS,FULL4D_CML_STATIONARY,3375,6750,2.7692861
MC1_K2_N2_L1_SP22_P4_R03,22,P4,STAGE5_TOEPLITZ_CORRELATED,1,3,1,1,-20.6767753877003,-20.3539072686751,2.93834651013474e-13,0,1,0.086437080495686,0.223676799709373,-0.137239719213687,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4977,9954,4.1257
MC1_K2_N2_L1_SP22_P4_R04,22,P4,STAGE5_TOEPLITZ_CORRELATED,1,4,1,1,-24.9173978117342,-24.7333950679379,3.54097520183447e-13,0,1,0.506671223529162,0.50522366026118,0.00144756326798245,TANGENT_LOSS,FULL4D_CML_STATIONARY,4894,9788,3.9964438
MC1_K2_N2_L1_SP22_P4_R05,22,P4,STAGE5_TOEPLITZ_CORRELATED,1,5,1,1,-32.3872765091857,-31.6281030247572,4.60250881093113e-13,0,1,0.397402732990268,0.173022560745906,0.224380172244362,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5055,10110,5.1313347
MC1_K2_N2_L1_SP22_P4_R06,22,P4,STAGE5_TOEPLITZ_CORRELATED,1,6,1,1,-23.7939687158922,-22.7085185592088,3.38132632519606e-13,0,1,0.122980855060336,0.221805763226393,-0.0988249081660566,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4947,9894,4.0922568
MC1_K2_N2_L1_SP22_P4_R07,22,P4,STAGE5_TOEPLITZ_CORRELATED,1,7,1,1,-30.8673828903723,-28.8558459441753,4.38651893693593e-13,0,1,0.486534406545455,0.530647338555,-0.0441129320095448,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3739,7478,3.1829701
MC1_K2_N2_L1_SP22_P4_R08,22,P4,STAGE5_TOEPLITZ_CORRELATED,1,8,1,1,-25.7207660438661,-25.4278497330824,3.65514069413082e-13,0,1,0.165138980794823,0.230167391052121,-0.0650284102572984,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5033,10066,4.1304134
MC1_K2_N2_L1_SP22_P4_R09,22,P4,STAGE5_TOEPLITZ_CORRELATED,1,9,1,1,-31.1604985926535,-30.1514912682619,4.42817318353455e-13,0,1,0.20925294875916,0.362533700731407,-0.153280751972247,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5181,10362,4.282568
MC1_K2_N2_L1_SP22_P4_R10,22,P4,STAGE5_TOEPLITZ_CORRELATED,1,10,1,1,-22.6790522919389,-22.3465609846104,3.22288717199213e-13,0,1,0.276976043643739,0.305932824384141,-0.0289567807404016,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3934,7868,3.2793159
MC1_K2_N2_L1_SP6_P1_R01,6,P1,STAGE5_TOEPLITZ_CORRELATED,1,1,1,1,-33.9790367138014,-33.7479353116312,4.82871154102347e-13,0,1,0.421482130413157,0.448133284347879,-0.0266511539347222,TANGENT_WIN,FULL4D_CML_CONVERGED,1425,2850,1.3010598
MC1_K2_N2_L1_SP6_P1_R02,6,P1,STAGE5_TOEPLITZ_CORRELATED,1,2,1,1,-26.6497090999652,-26.6176602468259,3.78715144222002e-13,0,1,0.503991642739068,0.499320283701078,0.00467135903798976,TANGENT_LOSS,FULL4D_CML_CONVERGED,1786,3572,1.5562358
MC1_K2_N2_L1_SP6_P1_R03,6,P1,STAGE5_TOEPLITZ_CORRELATED,1,3,1,1,-29.1004417530223,-28.8380695684165,4.13542149900398e-13,0,1,0.470411305736164,0.351217197626979,0.119194108109185,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,3843,7686,3.7322025
MC1_K2_N2_L1_SP6_P1_R04,6,P1,STAGE5_TOEPLITZ_CORRELATED,1,4,1,1,-28.1563773710621,-26.974401275632,4.00126188126565e-13,0,1,0.509974110253459,0.276276164498434,0.233697945755025,TANGENT_LOSS,FULL4D_CML_CONVERGED,2669,5338,2.2561569
MC1_K2_N2_L1_SP6_P1_R05,6,P1,STAGE5_TOEPLITZ_CORRELATED,1,5,1,1,-32.1335707296019,-31.9516241763084,4.5664550511904e-13,0,1,0.543342230446356,0.260396028141224,0.282946202305132,TANGENT_LOSS,FULL4D_CML_CONVERGED,2962,5924,2.441071
MC1_K2_N2_L1_SP6_P1_R06,6,P1,STAGE5_TOEPLITZ_CORRELATED,1,6,1,1,-21.5740828892425,-20.4102423070189,3.06586157552751e-13,0,1,0.55,0.564894717486291,-0.0148947174862912,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3257,6514,2.8944894
MC1_K2_N2_L1_SP6_P1_R07,6,P1,STAGE5_TOEPLITZ_CORRELATED,1,7,1,1,-32.9329284699908,-32.9320061660494,4.68005061833179e-13,0,1,0.367723781371863,0.362524068938093,0.00519971243376993,TANGENT_LOSS,FULL4D_CML_STATIONARY,638,1276,0.5573213
MC1_K2_N2_L1_SP6_P1_R08,6,P1,STAGE5_TOEPLITZ_CORRELATED,1,8,1,1,-22.4188911200715,-22.1198362403101,3.18591604583268e-13,0,1,0.369369710211893,0.342489352448585,0.0268803577633083,TANGENT_LOSS,FULL4D_CML_CONVERGED,4782,9564,4.351396
MC1_K2_N2_L1_SP6_P1_R09,6,P1,STAGE5_TOEPLITZ_CORRELATED,1,9,1,1,-27.158427298694,-26.970757403813,3.85944464635116e-13,0,1,0.371008337180735,0.35395708682014,0.0170512503605946,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4201,8402,3.4617414
MC1_K2_N2_L1_SP6_P1_R10,6,P1,STAGE5_TOEPLITZ_CORRELATED,1,10,1,1,-31.4510558724146,-30.6295338352583,4.46946385642585e-13,0,1,0.511162201815044,0.646994811983379,-0.135832610168335,TANGENT_WIN,FULL4D_CML_STATIONARY,1665,3330,1.5155228
