scenario,data_split,trial_id,method,start_id,domain_hash,iteration,score,rss,max_angle_update_deg,relative_score_change,function_converged,angle_converged,monotonicity_violation_flag,statistical_calibration_status,phase_factor
stress_proportional_group_coefficients,STRESS_HOLDOUT,3,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,21912.5014293494,0.000444969857198885,0.6,0.0562273236171148,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,3,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,21912.5014293494,0.000444969857198885,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,21911.1661416142,0.000357953518687282,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,21911.1661416142,0.000357953518687282,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,21519.1496305032,392.016869064493,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,21877.3943895765,33.7721099912014,0.4,0.0166477191350295,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,21911.1661416142,0.000357953518687282,0.200000000000001,0.00154368255361221,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,21911.1661416142,0.000357953518687282,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,20744.7099515987,1166.45654796902,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,21911.1661416142,0.000357953518687282,0.6,0.0562290913074737,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,21911.1661416142,0.000357953518687282,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,21911.0978176806,0.000300047402561177,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,21911.0978176806,0.000300047402561177,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,21519.3814312416,391.716686486441,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,21877.3803480126,33.7177697154621,0.4,0.0166361155832872,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,21911.0978176806,0.000300047402561177,0.200000000000001,0.00154120233463521,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,21911.0978176806,0.000300047402561177,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,20744.924976211,1166.17314151699,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,21911.0978176806,0.000300047402561177,0.6,0.0562148497913048,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,21911.0978176806,0.000300047402561177,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.3089941286,0.074741381491549,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.3089941286,0.074741381491549,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.3637012103,2.02003429977412,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.3089941286,0.074741381491549,0.199999999999999,0.000192007016592464,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.3089941286,0.074741381491549,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.0528311255,3.33090438463842,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10132.9999572771,0.383778232990153,0.600000000000001,0.000290929001139358,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10132.9999572771,0.383778232990153,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.2129306505,0.0735777148765919,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.2129306505,0.0735777148765919,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.2806473558,2.0058610095839,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.2129306505,0.0735777148765919,0.199999999999999,0.000190724486070931,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.2129306505,0.0735777148765919,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10129.9712204046,3.31528796076236,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10132.8975612573,0.388947108109278,0.600000000000001,0.000288879483365028,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10132.8975612573,0.388947108109278,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10132.998868658,0.0721147864896921,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10132.998868658,0.0721147864896921,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.0634607924,2.00752265212577,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10132.998868658,0.0721147864896921,0.199999999999999,0.000191036989663147,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10132.998868658,0.0721147864896921,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10129.7526813317,3.31830211277702,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10132.6875674792,0.383415965270615,0.600000000000001,0.000289729299404826,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10132.6875674792,0.383415965270615,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.6476898248,0.0746330742967984,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.6476898248,0.0746330742967984,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.708518551,2.0138043480456,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.6476898248,0.0746330742967984,0.199999999999999,0.000191396275386151,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.6476898248,0.0746330742967984,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.3992689099,3.32305398919016,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.3352813774,0.387041521689753,0.600000000000001,0.000289821989199479,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.3352813774,0.387041521689753,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.1994780791,0.0750303926361084,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.1994780791,0.0750303926361084,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.2575136166,2.01699485507379,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.1994780791,0.0750303926361084,0.199999999999999,0.000191680495716118,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.1994780791,0.0750303926361084,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10129.9481452886,3.32636318315053,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10132.8877288004,0.386779671267504,0.600000000000001,0.000290187419493379,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10132.8877288004,0.386779671267504,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10132.8447200966,0.0746793401322066,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10132.8447200966,0.0746793401322066,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.8948485227,2.02455091406409,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10132.8447200966,0.0746793401322066,0.199999999999999,0.000192467852355236,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10132.8447200966,0.0746793401322066,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10129.5829778247,3.3364216121081,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10132.5386729938,0.380726442957894,0.600000000000001,0.000291788435478609,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10132.5386729938,0.380726442957894,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.515259816,0.074299279742263,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.515259816,0.074299279742263,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.5709652246,2.01859387116747,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.515259816,0.074299279742263,0.199999999999999,0.00019190455242319,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.515259816,0.074299279742263,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.2596670041,3.3298920915895,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.2057623377,0.383796757980235,0.600000000000001,0.000290821304729746,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.2057623377,0.383796757980235,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.6660316954,0.0744611737027299,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.6660316954,0.0744611737027299,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.7286052503,2.01188761880439,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.6660316954,0.0744611737027299,0.199999999999999,0.000191223681623063,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.6660316954,0.0744611737027299,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.4205756395,3.31991722967359,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.3531677176,0.387325151485129,0.600000000000001,0.000289483744163638,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.3531677176,0.387325151485129,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,9,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.5996051045,0.0771000785080105,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,9,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.5996051045,0.0771000785080105,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.6476658113,2.0290393716823,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.5996051045,0.0771000785080105,0.199999999999999,0.000192657636502798,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.5996051045,0.0771000785080105,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.3362885369,3.34041664603865,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
