scenario,data_split,trial_id,method,score,rss,normalized_score_gap_to_local_full,success_flag,wrong_local_peak_flag,num_score_eval_total,statistical_calibration_status,domain_hash,phase_factor
stress_coherent_same_elevation,STRESS_HOLDOUT,4,LOCAL_FULL_DML_REFERENCE,23747.5253938205,0.000359381945600035,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_coherent_same_elevation,STRESS_HOLDOUT,4,CONVENTIONAL_DBF,23579.1216441362,168.404109066229,0.00709142308057515,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_coherent_same_elevation,STRESS_HOLDOUT,5,MAIN_GROUPED_CONDITIONAL_JOINT,23746.9835845499,0.000357663935574237,7.65987560933554e-16,1,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_coherent_same_elevation,STRESS_HOLDOUT,5,GROUPED_CONDITIONAL_ONLY,23746.9835845499,0.000357663935574237,7.65987560933554e-16,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_coherent_same_elevation,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,23746.9835845499,0.000357663935574237,7.65987560933554e-16,1,0,75,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_coherent_same_elevation,STRESS_HOLDOUT,5,LOCAL_FULL_DML_REFERENCE,23746.9835845499,0.000357663917384343,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_coherent_same_elevation,STRESS_HOLDOUT,5,CONVENTIONAL_DBF,23578.4773300538,168.506612160036,0.00709590141822267,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,1,MAIN_GROUPED_CONDITIONAL_JOINT,21910.7697295607,0.00037099077962921,-4.98108307283733e-16,1,0,38,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,1,GROUPED_CONDITIONAL_ONLY,21910.7697295607,0.00037099077962921,-4.98108307283733e-16,1,0,17,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,1,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,21910.7697295607,0.00037099077962921,-4.98108307283733e-16,1,0,102,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,1,LOCAL_FULL_DML_REFERENCE,21910.7697295607,0.000370990790543146,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,1,CONVENTIONAL_DBF,21518.8955865023,391.87451404917,0.0178850012069492,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,2,MAIN_GROUPED_CONDITIONAL_JOINT,21911.476659823,0.000310957791953115,-3.32061491205869e-16,1,0,38,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,2,GROUPED_CONDITIONAL_ONLY,21911.476659823,0.000310957791953115,-3.32061491205869e-16,1,0,17,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,2,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,21911.476659823,0.000310957791953115,-3.32061491205869e-16,1,0,102,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,2,LOCAL_FULL_DML_REFERENCE,21911.476659823,0.000310957799229072,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,2,CONVENTIONAL_DBF,21519.6232562209,391.8537145599,0.0178834776717995,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,3,MAIN_GROUPED_CONDITIONAL_JOINT,21912.5014293494,0.000444969857198885,-8.30114904686108e-16,1,0,38,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,3,GROUPED_CONDITIONAL_ONLY,21912.5014293494,0.000444969857198885,-8.30114904686108e-16,1,0,17,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,3,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,21912.5014293494,0.000444969857198885,-8.30114904686108e-16,1,0,102,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,3,LOCAL_FULL_DML_REFERENCE,21912.5014293494,0.000444969875388779,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,3,CONVENTIONAL_DBF,21520.4672848652,392.034589454019,0.0178908896251825,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,MAIN_GROUPED_CONDITIONAL_JOINT,21911.1661416142,0.000357953518687282,-8.30165492694245e-16,1,0,38,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,GROUPED_CONDITIONAL_ONLY,21911.1661416142,0.000357953518687282,-8.30165492694245e-16,1,0,17,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,21911.1661416142,0.000357953518687282,-8.30165492694245e-16,1,0,102,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,LOCAL_FULL_DML_REFERENCE,21911.1661416141,0.000357953536877176,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,4,CONVENTIONAL_DBF,21519.1496305032,392.016869064493,0.0178911751468321,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,MAIN_GROUPED_CONDITIONAL_JOINT,21911.0978176806,0.000300047402561177,-4.98100848806782e-16,1,0,38,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,GROUPED_CONDITIONAL_ONLY,21911.0978176806,0.000300047402561177,-4.98100848806782e-16,1,0,17,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,21911.0978176806,0.000300047402561177,-4.98100848806782e-16,1,0,102,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,LOCAL_FULL_DML_REFERENCE,21911.0978176806,0.000300047413475113,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_proportional_group_coefficients,STRESS_HOLDOUT,5,CONVENTIONAL_DBF,21519.3814312416,391.716686486441,0.01787753355393,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,MAIN_GROUPED_CONDITIONAL_JOINT,10133.3089941286,0.074741381491549,5.38517893197514e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,GROUPED_CONDITIONAL_ONLY,10133.3089941286,0.074741381491549,5.38517893197514e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.3089941286,0.074741381491549,5.38517893197514e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,LOCAL_FULL_DML_REFERENCE,10133.3089941286,0.074741381486092,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,1,CONVENTIONAL_DBF,10131.3637012103,2.02003429977412,0.000191970156975886,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,MAIN_GROUPED_CONDITIONAL_JOINT,10133.2129306505,0.0735777148765919,7.18030664506755e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,GROUPED_CONDITIONAL_ONLY,10133.2129306505,0.0735777148765919,7.18030664506755e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.2129306505,0.0735777148765919,7.18030664506755e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,LOCAL_FULL_DML_REFERENCE,10133.2129306505,0.073577714869316,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,2,CONVENTIONAL_DBF,10131.2806473558,2.0058610095839,0.0001906881171785,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,MAIN_GROUPED_CONDITIONAL_JOINT,10132.998868658,0.0721147864896921,8.97557291342496e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,GROUPED_CONDITIONAL_ONLY,10132.998868658,0.0721147864896921,8.97557291342496e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10132.998868658,0.0721147864896921,8.97557291342496e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,LOCAL_FULL_DML_REFERENCE,10132.998868658,0.0721147864805971,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,3,CONVENTIONAL_DBF,10131.0634607924,2.00752265212577,0.000191000501503213,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,MAIN_GROUPED_CONDITIONAL_JOINT,10133.6476898248,0.0746330742967984,5.38499894378303e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,GROUPED_CONDITIONAL_ONLY,10133.6476898248,0.0746330742967984,5.38499894378303e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.6476898248,0.0746330742967984,5.38499894378303e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,LOCAL_FULL_DML_REFERENCE,10133.6476898248,0.0746330742913415,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,4,CONVENTIONAL_DBF,10131.708518551,2.0138043480456,0.000191359649862446,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,MAIN_GROUPED_CONDITIONAL_JOINT,10133.1994780791,0.0750303926361084,8.9753952218193e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,GROUPED_CONDITIONAL_ONLY,10133.1994780791,0.0750303926361084,8.9753952218193e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.1994780791,0.0750303926361084,8.9753952218193e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,LOCAL_FULL_DML_REFERENCE,10133.1994780791,0.0750303926270135,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,5,CONVENTIONAL_DBF,10131.2575136166,2.01699485507379,0.00019164376134584,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,MAIN_GROUPED_CONDITIONAL_JOINT,10132.8447200966,0.0746793401322066,1.79514189133701e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,GROUPED_CONDITIONAL_ONLY,10132.8447200966,0.0746793401322066,1.79514189133701e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10132.8447200966,0.0746793401322066,1.79514189133701e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,LOCAL_FULL_DML_REFERENCE,10132.8447200966,0.0746793401303876,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,6,CONVENTIONAL_DBF,10130.8948485227,2.02455091406409,0.000192430815609608,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,MAIN_GROUPED_CONDITIONAL_JOINT,10133.515259816,0.074299279742263,0,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,GROUPED_CONDITIONAL_ONLY,10133.515259816,0.074299279742263,0,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.515259816,0.074299279742263,0,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,LOCAL_FULL_DML_REFERENCE,10133.515259816,0.074299279742263,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,7,CONVENTIONAL_DBF,10131.5709652246,2.01859387116747,0.000191867732131931,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,MAIN_GROUPED_CONDITIONAL_JOINT,10133.6660316954,0.0744611737027299,-3.5899927979796e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,GROUPED_CONDITIONAL_ONLY,10133.6660316954,0.0744611737027299,-3.5899927979796e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.6660316954,0.0744611737027299,-3.5899927979796e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,LOCAL_FULL_DML_REFERENCE,10133.6660316954,0.0744611737063678,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,8,CONVENTIONAL_DBF,10131.7286052503,2.01188761880439,0.000191187122117333,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,9,MAIN_GROUPED_CONDITIONAL_JOINT,10133.5996051045,0.0771000785080105,0,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,9,GROUPED_CONDITIONAL_ONLY,10133.5996051045,0.0771000785080105,0,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.5996051045,0.0771000785080105,0,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,9,LOCAL_FULL_DML_REFERENCE,10133.5996051045,0.0771000785080105,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,9,CONVENTIONAL_DBF,10131.6476658113,2.0290393716823,0.000192620526687384,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,10,MAIN_GROUPED_CONDITIONAL_JOINT,10133.8752910455,0.0744252532240353,-3.58991866646149e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,10,GROUPED_CONDITIONAL_ONLY,10133.8752910455,0.0744252532240353,-3.58991866646149e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,10,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.8752910455,0.0744252532240353,-3.58991866646149e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,10,LOCAL_FULL_DML_REFERENCE,10133.8752910455,0.0744252532276732,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,10,CONVENTIONAL_DBF,10131.9373203836,2.01239591513695,0.000191236876935095,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,11,MAIN_GROUPED_CONDITIONAL_JOINT,10134.2376352383,0.0738915518177237,3.58979031085862e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,11,GROUPED_CONDITIONAL_ONLY,10134.2376352383,0.0738915518177237,3.58979031085862e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,11,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10134.2376352383,0.0738915518177237,3.58979031085862e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,11,LOCAL_FULL_DML_REFERENCE,10134.2376352383,0.0738915518140857,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,11,CONVENTIONAL_DBF,10132.2978490093,2.01367778084386,0.000191409191184233,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,12,MAIN_GROUPED_CONDITIONAL_JOINT,10133.5828843033,0.0757949563158036,0,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,12,GROUPED_CONDITIONAL_ONLY,10133.5828843033,0.0757949563158036,0,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,12,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.5828843033,0.0757949563158036,0,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,12,LOCAL_FULL_DML_REFERENCE,10133.5828843033,0.0757949563158036,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,12,CONVENTIONAL_DBF,10131.6390362253,2.01964303438399,0.000191822389007067,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,13,MAIN_GROUPED_CONDITIONAL_JOINT,10134.4872217295,0.0753426981755183,0,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,13,GROUPED_CONDITIONAL_ONLY,10134.4872217295,0.0753426981755183,0,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,13,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10134.4872217295,0.0753426981755183,0,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,13,LOCAL_FULL_DML_REFERENCE,10134.4872217295,0.0753426981755183,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,13,CONVENTIONAL_DBF,10132.5420491142,2.02051531348843,0.000191935968022362,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
