scenario,data_split,trial_id,group_index,oracle_Kq,condition_source,eta_condition_deg,upstream_group_support_status,conditional_estimate_status,az_hat_deg,score,rss,rank_Gphi,group_noise_scale,group_recovery_relative_error,num_score_eval,num_svd,runtime_sec,fixed_measurement_hash,domain_hash,statistical_calibration_status,pass_flag,phase_factor
stress_core_coherent_weak_l4,STRESS_HOLDOUT,149,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.6539885942,0.0734228335077205,2,0.03125,0.000660474940530879,21,42,0.004329,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,150,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.1236314859,0.0733341686627682,2,0.03125,0.000657354550633821,21,42,0.0058354,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,151,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.8038555007,0.073830079898471,2,0.03125,0.000670125038813844,21,42,0.0066732,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,152,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.1629190859,0.0735111257108656,2,0.03125,0.000636735371458935,21,42,0.0052684,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,153,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.3917726756,0.0727572553842037,2,0.03125,0.000662547517183505,21,42,0.0051993,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,154,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.8844017072,0.0745485610113974,2,0.03125,0.000604133197926585,21,42,0.0058897,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,155,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10132.8832219525,0.0738839027253562,2,0.03125,0.000639489238344119,21,42,0.0046756,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,156,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.3695777729,0.0734090761015977,2,0.03125,0.00064646014585324,21,42,0.0059808,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,157,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.8360777884,0.0740903266359965,2,0.03125,0.000619423514242804,21,42,0.0058078,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,158,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.5992055941,0.0699061905270355,2,0.03125,0.00068127870622399,21,42,0.0055665,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,159,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10135.002111113,0.0736146348081093,2,0.03125,0.000633283364270484,21,42,0.008296,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,160,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.2511287872,0.0742989222708275,2,0.03125,0.000594381572636192,21,42,0.0060277,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,161,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10132.9603207735,0.0724224917685206,2,0.03125,0.000623874846973817,21,42,0.0073684,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,162,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.2338718113,0.075728432429969,2,0.03125,0.000644525095094692,21,42,0.0047472,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,163,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.4201397912,0.0701805247135781,2,0.03125,0.000646759652994828,21,42,0.0046761,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,164,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.7776636151,0.0742988323036116,2,0.03125,0.000668804784939045,21,42,0.0050089,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,165,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.7830180136,0.0744239697742159,2,0.03125,0.00063361988695204,21,42,0.0053253,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,166,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.0566388675,0.0744630667813908,2,0.03125,0.000673080046729787,21,42,0.0047856,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,167,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.846139277,0.0740921226097271,2,0.03125,0.000653773555029117,21,42,0.0059845,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,168,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.4100236796,0.0745536388349137,2,0.03125,0.000640079030367313,21,42,0.0060773,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,169,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.6442771282,0.0764593784679164,2,0.03125,0.00062024400591304,21,42,0.0052916,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,170,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.9852003359,0.0708640582051885,2,0.03125,0.000663073497926087,21,42,0.0052943,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,171,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.9302777693,0.0720035006179387,2,0.03125,0.000624211918694803,21,42,0.0057121,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,172,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.868601579,0.0738395516691526,2,0.03125,0.000643928342151213,21,42,0.0064092,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,173,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.0111439803,0.0729859394341474,2,0.03125,0.000664014001062857,21,42,0.0054318,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,174,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.1305750018,0.0724707152439805,2,0.03125,0.000619643322827981,21,42,0.0054491,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,175,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.4821311643,0.0742386672809516,2,0.03125,0.000621484827415607,21,42,0.0054841,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,176,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.3439609531,0.0735063712891133,2,0.03125,0.00065361000744389,21,42,0.005746,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,177,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.2902874586,0.0741148355882615,2,0.03125,0.000625773671026804,21,42,0.0046598,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,178,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.1917582152,0.0739946635494562,2,0.03125,0.000634598503244381,21,42,0.0052185,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,179,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.9675928907,0.0756901326440129,2,0.03125,0.000654968667377595,21,42,0.0043841,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,180,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10132.5345477958,0.0749210703634162,2,0.03125,0.00064544296822881,21,42,0.0054229,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,181,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.4558800405,0.0739678156860464,2,0.03125,0.000616472907296558,21,42,0.00585,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,182,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.0280613447,0.0762321456113568,2,0.03125,0.000652930079632107,21,42,0.0071637,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,183,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.3727237371,0.0770997229610657,2,0.03125,0.000618997704246722,21,42,0.0050072,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,184,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.0877716235,0.0733753058302682,2,0.03125,0.000670919729020315,21,42,0.0047985,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,185,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.0231224109,0.0737672097293398,2,0.03125,0.0006351006134463,21,42,0.0050181,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,186,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.1784535764,0.0764224965914764,2,0.03125,0.000674088561634165,21,42,0.0051465,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,187,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.4163755586,0.0746813879122783,2,0.03125,0.000650436839132183,21,42,0.0055133,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,188,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10132.9587430084,0.075613651837557,2,0.03125,0.000634171678115343,21,42,0.0053712,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,189,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.0917897954,0.0756550182941282,2,0.03125,0.000630752967373584,21,42,0.0053736,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,190,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.7070464356,0.0729900396345329,2,0.03125,0.000623203948677234,21,42,0.0049556,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,191,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.1945748186,0.0710225443326635,2,0.03125,0.000626174692114284,21,42,0.0065304,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,192,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.3376623288,0.0725964386401756,2,0.03125,0.000644313983024569,21,42,0.0045172,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,193,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.493058021,0.0741554696778621,2,0.03125,0.000651470226123965,21,42,0.0055947,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,194,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.6532124721,0.0785935244693974,2,0.03125,0.000662867387789862,21,42,0.005149,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,195,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10132.1583639506,0.0740881239980808,2,0.03125,0.000630536097099377,21,42,0.0045986,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,196,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.4805295302,0.0750556966358999,2,0.03125,0.000628599244532548,21,42,0.0063671,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,197,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10134.2059394903,0.0751102294489101,2,0.03125,0.000622972373667189,21,42,0.006139,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,198,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.5459529817,0.0738284914004907,2,0.03125,0.00064253800309813,21,42,0.006922,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,199,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.4812745879,0.076631129541056,2,0.03125,0.000646108777298075,21,42,0.0047581,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,200,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8,10133.6613155256,0.0758950080689829,2,0.03125,0.000615133136185487,21,42,0.0058244,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_correlated_rz_rphi,STRESS_HOLDOUT,1,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.4,22718.398489171,4.75111955893226e-05,2,0.0526286118850843,0.00048419973426718,21,42,0.0046181,5647262263c73482225e0749fa5938992a544ecf10f64f67166baf26cc2fb20d,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
